#AUTOGENERATED	DONT EDIT
^ESCTNI936034	Nimvastid
^ESCTPR1075996	Prometax 9.5mg/24hours transdermal patches (Novartis Pharmaceuticals UK Ltd)
^ESCTPR1075997	Prometax 9.5mg/24hours transdermal patches (Novartis Pharmaceuticals UK Ltd) 30 patch
^ESCTPR1076002	Prometax 4.6mg/24hours transdermal patches (Novartis Pharmaceuticals UK Ltd)
^ESCTPR1076005	Prometax 4.6mg/24hours transdermal patches (Novartis Pharmaceuticals UK Ltd) 30 patch
^ESCTPR611055	Product containing rivastigmine
^ESCTPR611058	Product containing rivastigmine 1.5 mg/1 each oral capsule
^ESCTPR611061	Product containing rivastigmine 3 mg/1 each oral capsule
^ESCTPR611064	Product containing rivastigmine 4.5 mg/1 each oral capsule
^ESCTPR611067	Product containing rivastigmine 6 mg/1 each oral capsule
^ESCTPR711604	Product containing rivastigmine in oral dosage form
^ESCTPR712508	Product containing rivastigmine in topical dosage form
^ESCTPR947457	Prometax
^ESCTRI1022147	Rivastigmine 1.5mg capsules (A A H Pharmaceuticals Ltd)
^ESCTRI1022148	Rivastigmine 1.5mg capsules (A A H Pharmaceuticals Ltd) 28 capsule
^ESCTRI1022149	Rivastigmine 1.5mg capsules (A A H Pharmaceuticals Ltd) 56 capsule
^ESCTRI1022150	Rivastigmine 3mg capsules (A A H Pharmaceuticals Ltd)
^ESCTRI1022151	Rivastigmine 3mg capsules (A A H Pharmaceuticals Ltd) 28 capsule
^ESCTRI1022152	Rivastigmine 3mg capsules (A A H Pharmaceuticals Ltd) 56 capsule 4 x 14 capsules
^ESCTRI1022153	Rivastigmine 4.5mg capsules (A A H Pharmaceuticals Ltd)
^ESCTRI1022154	Rivastigmine 4.5mg capsules (A A H Pharmaceuticals Ltd) 28 capsule
^ESCTRI1022155	Rivastigmine 4.5mg capsules (A A H Pharmaceuticals Ltd) 56 capsule 4 x 14 capsules
^ESCTRI1022156	Rivastigmine 6mg capsules (A A H Pharmaceuticals Ltd)
^ESCTRI1022157	Rivastigmine 6mg capsules (A A H Pharmaceuticals Ltd) 28 capsule
^ESCTRI1022158	Rivastigmine 6mg capsules (A A H Pharmaceuticals Ltd) 56 capsule 4 x 14 capsules
^ESCTRI1023231	Rivastigmine 1.5mg capsules (Alliance Healthcare (Distribution) Ltd)
^ESCTRI1023232	Rivastigmine 1.5mg capsules (Alliance Healthcare (Distribution) Ltd) 28 capsule
^ESCTRI1023233	Rivastigmine 1.5mg capsules (Alliance Healthcare (Distribution) Ltd) 56 capsule
^ESCTRI1023234	Rivastigmine 3mg capsules (Alliance Healthcare (Distribution) Ltd)
^ESCTRI1023235	Rivastigmine 3mg capsules (Alliance Healthcare (Distribution) Ltd) 28 capsule
^ESCTRI1023236	Rivastigmine 3mg capsules (Alliance Healthcare (Distribution) Ltd) 56 capsule
^ESCTRI1023237	Rivastigmine 4.5mg capsules (Alliance Healthcare (Distribution) Ltd)
^ESCTRI1023238	Rivastigmine 4.5mg capsules (Alliance Healthcare (Distribution) Ltd) 28 capsule
^ESCTRI1023239	Rivastigmine 4.5mg capsules (Alliance Healthcare (Distribution) Ltd) 56 capsule
^ESCTRI1023240	Rivastigmine 6mg capsules (Alliance Healthcare (Distribution) Ltd)
^ESCTRI1023241	Rivastigmine 6mg capsules (Alliance Healthcare (Distribution) Ltd) 28 capsule
^ESCTRI1023507	Rivastigmine 6mg capsules (Mylan Ltd)
^ESCTRI1023508	Rivastigmine 6mg capsules (Mylan Ltd) 28 capsule 2 x 14 capsules
^ESCTRI1023509	Rivastigmine 6mg capsules (Mylan Ltd) 56 capsule 4 x 14 capsules
^ESCTRI1023510	Rivastigmine 4.5mg capsules (Mylan Ltd)
^ESCTRI1023511	Rivastigmine 4.5mg capsules (Mylan Ltd) 28 capsule 2 x 14 capsules
^ESCTRI1023512	Rivastigmine 4.5mg capsules (Mylan Ltd) 56 capsule 4 x 14 capsules
^ESCTRI1023513	Rivastigmine 3mg capsules (Mylan Ltd)
^ESCTRI1023514	Rivastigmine 3mg capsules (Mylan Ltd) 28 capsule 2 x 14 capsules
^ESCTRI1023515	Rivastigmine 3mg capsules (Mylan Ltd) 56 capsule 4 x 14 capsules
^ESCTRI1023516	Rivastigmine 1.5mg capsules (Mylan Ltd)
^ESCTRI1023517	Rivastigmine 1.5mg capsules (Mylan Ltd) 28 capsule 2 x 14 capsules
^ESCTRI1023518	Rivastigmine 1.5mg capsules (Mylan Ltd) 56 capsule 4 x 14 capsules
^ESCTRI1023946	Rivastigmine 6mg capsules (Alliance Healthcare (Distribution) Ltd) 56 capsule
^ESCTRI1026518	Rivastigmine 1.5mg capsules (Actavis UK Ltd)
^ESCTRI1026519	Rivastigmine 1.5mg capsules (Actavis UK Ltd) 28 capsule 2 x 14 capsules
^ESCTRI1026520	Rivastigmine 1.5mg capsules (Actavis UK Ltd) 56 capsule 4 x 14 capsules
^ESCTRI1026521	Rivastigmine 3mg capsules (Actavis UK Ltd)
^ESCTRI1026522	Rivastigmine 3mg capsules (Actavis UK Ltd) 28 capsule 2 x 14 capsules
^ESCTRI1026523	Rivastigmine 3mg capsules (Actavis UK Ltd) 56 capsule 4 x 14 capsules
^ESCTRI1026524	Rivastigmine 4.5mg capsules (Actavis UK Ltd)
^ESCTRI1026525	Rivastigmine 4.5mg capsules (Actavis UK Ltd) 28 capsule 2 x 14 capsules
^ESCTRI1026526	Rivastigmine 4.5mg capsules (Actavis UK Ltd) 56 capsule 4 x 14 capsules
^ESCTRI1026595	Rivastigmine 6mg capsules (Actavis UK Ltd)
^ESCTRI1026596	Rivastigmine 6mg capsules (Actavis UK Ltd) 28 capsule 2 x 14 capsules
^ESCTRI1026597	Rivastigmine 6mg capsules (Actavis UK Ltd) 56 capsule 4 x 14 capsules
^ESCTRI1028801	Rivastigmine 1.5mg capsules (Dr Reddys Laboratories (UK) Ltd)
^ESCTRI1028802	Rivastigmine 1.5mg capsules (Dr Reddys Laboratories (UK) Ltd) 28 capsule 2 x 14 capsules
^ESCTRI1028803	Rivastigmine 1.5mg capsules (Dr Reddys Laboratories (UK) Ltd) 56 capsule 4 x 14 capsules
^ESCTRI1028804	Rivastigmine 3mg capsules (Dr Reddys Laboratories (UK) Ltd)
^ESCTRI1028805	Rivastigmine 3mg capsules (Dr Reddys Laboratories (UK) Ltd) 28 capsule 2 x 14 capsules
^ESCTRI1028806	Rivastigmine 3mg capsules (Dr Reddys Laboratories (UK) Ltd) 56 capsule 4 x 14 capsules
^ESCTRI1028807	Rivastigmine 4.5mg capsules (Dr Reddys Laboratories (UK) Ltd)
^ESCTRI1028808	Rivastigmine 4.5mg capsules (Dr Reddys Laboratories (UK) Ltd) 28 capsule 2 x 14 capsules
^ESCTRI1028809	Rivastigmine 4.5mg capsules (Dr Reddys Laboratories (UK) Ltd) 56 capsule 4 x 14 capsules
^ESCTRI1028810	Rivastigmine 6mg capsules (Dr Reddys Laboratories (UK) Ltd)
^ESCTRI1028811	Rivastigmine 6mg capsules (Dr Reddys Laboratories (UK) Ltd) 28 capsule 2 x 14 capsules
^ESCTRI1028812	Rivastigmine 6mg capsules (Dr Reddys Laboratories (UK) Ltd) 56 capsule 4 x 14 capsules
^ESCTRI1033423	Rivastigmine 1.5mg capsules (Sandoz Ltd)
^ESCTRI1033426	Rivastigmine 1.5mg capsules (Sandoz Ltd) 28 capsule
^ESCTRI1033429	Rivastigmine 1.5mg capsules (Sandoz Ltd) 56 capsule
^ESCTRI1033434	Rivastigmine 3mg capsules (Sandoz Ltd)
^ESCTRI1033435	Rivastigmine 3mg capsules (Sandoz Ltd) 28 capsule
^ESCTRI1033438	Rivastigmine 3mg capsules (Sandoz Ltd) 56 capsule
^ESCTRI1033439	Rivastigmine 4.5mg capsules (Sandoz Ltd)
^ESCTRI1033441	Rivastigmine 4.5mg capsules (Sandoz Ltd) 28 capsule
^ESCTRI1033443	Rivastigmine 4.5mg capsules (Sandoz Ltd) 56 capsule
^ESCTRI1033448	Rivastigmine 6mg capsules (Sandoz Ltd)
^ESCTRI1033449	Rivastigmine 6mg capsules (Sandoz Ltd) 28 capsule
^ESCTRI1033452	Rivastigmine 6mg capsules (Sandoz Ltd) 56 capsule
^ESCTRI1033845	Rivastigmine 1.5mg capsules (Teva UK Ltd)
^ESCTRI1033846	Rivastigmine 1.5mg capsules (Teva UK Ltd) 28 capsule 2 x 14 capsules
^ESCTRI1033847	Rivastigmine 1.5mg capsules (Teva UK Ltd) 56 capsule 4 x 14 capsules
^ESCTRI1033848	Rivastigmine 3mg capsules (Teva UK Ltd)
^ESCTRI1033849	Rivastigmine 3mg capsules (Teva UK Ltd) 28 capsule 2 x 14 capsules
^ESCTRI1033850	Rivastigmine 3mg capsules (Teva UK Ltd) 56 capsule 4 x 14 capsules
^ESCTRI1033851	Rivastigmine 4.5mg capsules (Teva UK Ltd)
^ESCTRI1033852	Rivastigmine 4.5mg capsules (Teva UK Ltd) 28 capsule 2 x 14 capsules
^ESCTRI1033853	Rivastigmine 4.5mg capsules (Teva UK Ltd) 56 capsule 4 x 14 capsules
^ESCTRI1033854	Rivastigmine 6mg capsules (Teva UK Ltd)
^ESCTRI1033855	Rivastigmine 6mg capsules (Teva UK Ltd) 28 capsule 2 x 14 capsules
^ESCTRI1033856	Rivastigmine 6mg capsules (Teva UK Ltd) 56 capsule 4 x 14 capsules
^ESCTRI1035278	Rivastigmine 2mg/ml oral solution 120 ml
^ESCTRI1035282	Rivastigmine 2mg/ml oral solution (Teva UK Ltd)
^ESCTRI1035283	Rivastigmine 2mg/ml oral solution (Teva UK Ltd) 120 ml
^ESCTRI1039350	Rivastigmine 2mg/ml oral solution (A A H Pharmaceuticals Ltd)
^ESCTRI1039351	Rivastigmine 2mg/ml oral solution (A A H Pharmaceuticals Ltd) 120 ml
^ESCTRI1042441	Rivastigmine 1.5mg capsules (Waymade Healthcare Plc)
^ESCTRI1042442	Rivastigmine 1.5mg capsules (Waymade Healthcare Plc) 28 capsule
^ESCTRI1042443	Rivastigmine 3mg capsules (Waymade Healthcare Plc)
^ESCTRI1042444	Rivastigmine 3mg capsules (Waymade Healthcare Plc) 28 capsule
^ESCTRI1042445	Rivastigmine 4.5mg capsules (Waymade Healthcare Plc)
^ESCTRI1042446	Rivastigmine 4.5mg capsules (Waymade Healthcare Plc) 28 capsule
^ESCTRI1042447	Rivastigmine 6mg capsules (Waymade Healthcare Plc)
^ESCTRI1042448	Rivastigmine 6mg capsules (Waymade Healthcare Plc) 28 capsule
^ESCTRI1042449	Rivastigmine 1.5mg capsules (Waymade Healthcare Plc) 56 capsule
^ESCTRI1042450	Rivastigmine 3mg capsules (Waymade Healthcare Plc) 56 capsule
^ESCTRI1042451	Rivastigmine 4.5mg capsules (Waymade Healthcare Plc) 56 capsule
^ESCTRI1042452	Rivastigmine 6mg capsules (Waymade Healthcare Plc) 56 capsule
^ESCTRI1047054	Rivastigmine 13.3mg/24hours transdermal patches 30 patch
^ESCTRI1047239	Rivastigmine 13.3mg/24hours transdermal patches
^ESCTRI1047866	Rivastigmine 2mg/ml oral solution sugar free (A A H Pharmaceuticals Ltd)
^ESCTRI1047867	Rivastigmine 2mg/ml oral solution sugar free (A A H Pharmaceuticals Ltd) 120 ml
^ESCTRI1048683	Rivastigmine 4.6mg/24hours transdermal patches (A A H Pharmaceuticals Ltd)
^ESCTRI1048684	Rivastigmine 4.6mg/24hours transdermal patches (A A H Pharmaceuticals Ltd) 30 patch
^ESCTRI1048685	Rivastigmine 9.5mg/24hours transdermal patches (A A H Pharmaceuticals Ltd)
^ESCTRI1048686	Rivastigmine 9.5mg/24hours transdermal patches (A A H Pharmaceuticals Ltd) 30 patch
^ESCTRI1049639	Rivastigmine 2mg/ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
^ESCTRI1049640	Rivastigmine 2mg/ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd) 120 ml
^ESCTRI1058709	Rivastigmine 4.6mg/24hours transdermal patches (Actavis UK Ltd)
^ESCTRI1058710	Rivastigmine 4.6mg/24hours transdermal patches (Actavis UK Ltd) 30 patch
^ESCTRI1058711	Rivastigmine 9.5mg/24hours transdermal patches (Actavis UK Ltd)
^ESCTRI1058712	Rivastigmine 9.5mg/24hours transdermal patches (Actavis UK Ltd) 30 patch
^ESCTRI1109692	Rivastigmine 1.5mg capsules (Crescent Pharma Ltd)
^ESCTRI1109693	Rivastigmine 1.5mg capsules (Crescent Pharma Ltd) 28 capsule 2 x 14 capsules
^ESCTRI1109695	Rivastigmine 3mg capsules (Crescent Pharma Ltd)
^ESCTRI1109696	Rivastigmine 3mg capsules (Crescent Pharma Ltd) 28 capsule 2 x 14 capsules
^ESCTRI1109697	Rivastigmine 4.5mg capsules (Crescent Pharma Ltd)
^ESCTRI1109698	Rivastigmine 4.5mg capsules (Crescent Pharma Ltd) 28 capsule 2 x 14 capsules
^ESCTRI1109699	Rivastigmine 6mg capsules (Crescent Pharma Ltd)
^ESCTRI1109700	Rivastigmine 6mg capsules (Crescent Pharma Ltd) 28 capsule 2 x 14 capsules
^ESCTRI1119732	Rivastigmine 1.5mg capsules (DE Pharmaceuticals)
^ESCTRI1119733	Rivastigmine 1.5mg capsules (DE Pharmaceuticals) 28 capsule
^ESCTRI1119734	Rivastigmine 1.5mg capsules (DE Pharmaceuticals) 56 capsule
^ESCTRI1119735	Rivastigmine 3mg capsules (DE Pharmaceuticals)
^ESCTRI1119736	Rivastigmine 3mg capsules (DE Pharmaceuticals) 28 capsule
^ESCTRI1119737	Rivastigmine 3mg capsules (DE Pharmaceuticals) 56 capsule
^ESCTRI1119738	Rivastigmine 4.5mg capsules (DE Pharmaceuticals)
^ESCTRI1119739	Rivastigmine 4.5mg capsules (DE Pharmaceuticals) 28 capsule
^ESCTRI1119740	Rivastigmine 4.5mg capsules (DE Pharmaceuticals) 56 capsule
^ESCTRI1119741	Rivastigmine 6mg capsules (DE Pharmaceuticals)
^ESCTRI1119742	Rivastigmine 6mg capsules (DE Pharmaceuticals) 28 capsule
^ESCTRI1119743	Rivastigmine 6mg capsules (DE Pharmaceuticals) 56 capsule
^ESCTRI1119744	Rivastigmine 4.6mg/24hours transdermal patches (DE Pharmaceuticals)
^ESCTRI1119745	Rivastigmine 4.6mg/24hours transdermal patches (DE Pharmaceuticals) 30 patch
^ESCTRI1119746	Rivastigmine 9.5mg/24hours transdermal patches (DE Pharmaceuticals)
^ESCTRI1119747	Rivastigmine 9.5mg/24hours transdermal patches (DE Pharmaceuticals) 30 patch
^ESCTRI1126582	Rivastigmine 13.3mg/24hours transdermal patches (A A H Pharmaceuticals Ltd)
^ESCTRI1126583	Rivastigmine 13.3mg/24hours transdermal patches (A A H Pharmaceuticals Ltd) 30 patch
^ESCTRI1126779	Rivastigmine 2mg/ml oral solution sugar free (DE Pharmaceuticals)
^ESCTRI1126781	Rivastigmine 2mg/ml oral solution sugar free (DE Pharmaceuticals) 120 ml
^ESCTRI1127268	Rivastigmine 1.5mg capsules (Mawdsley-Brooks & Company Ltd)
^ESCTRI1127271	Rivastigmine 1.5mg capsules (Mawdsley-Brooks & Company Ltd) 28 capsule
^ESCTRI1127272	Rivastigmine 3mg capsules (Mawdsley-Brooks & Company Ltd)
^ESCTRI1127273	Rivastigmine 3mg capsules (Mawdsley-Brooks & Company Ltd) 28 capsule
^ESCTRI1127276	Rivastigmine 4.5mg capsules (Mawdsley-Brooks & Company Ltd)
^ESCTRI1127282	Rivastigmine 4.5mg capsules (Mawdsley-Brooks & Company Ltd) 28 capsule
^ESCTRI1127284	Rivastigmine 4.5mg capsules (Mawdsley-Brooks & Company Ltd) 56 capsule
^ESCTRI1127286	Rivastigmine 6mg capsules (Mawdsley-Brooks & Company Ltd)
^ESCTRI1127288	Rivastigmine 6mg capsules (Mawdsley-Brooks & Company Ltd) 28 capsule
^ESCTRI1127289	Rivastigmine 6mg capsules (Mawdsley-Brooks & Company Ltd) 56 capsule
^ESCTRI1128182	Rivastigmine 2mg/ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)
^ESCTRI1128183	Rivastigmine 2mg/ml oral solution sugar free (Rosemont Pharmaceuticals Ltd) 120 ml
^ESCTRI1142040	Rivastigmine 9.5mg/24hours transdermal patches (Alliance Healthcare (Distribution) Ltd)
^ESCTRI1142041	Rivastigmine 9.5mg/24hours transdermal patches (Alliance Healthcare (Distribution) Ltd) 30 patch
^ESCTRI611054	Rivastigmine
^ESCTRI611056	Rivastigmine 1.5mg capsules
^ESCTRI611057	Rivastigmine 1.5 mg/1 each oral capsule
^ESCTRI611059	Rivastigmine 3mg capsules
^ESCTRI611060	Rivastigmine 3 mg/1 each oral capsule
^ESCTRI611062	Rivastigmine 4.5mg capsules
^ESCTRI611063	Rivastigmine 4.5 mg/1 each oral capsule
^ESCTRI611065	Rivastigmine 6mg capsules
^ESCTRI611066	Rivastigmine 6 mg/1 each oral capsule
^ESCTRI676486	Rivastigmine 2mg/ml oral solution
^ESCTRI676487	Rivastigmine 2mg/mL oral solution
^ESCTRI708420	Rivastigmine 4.6mg/24 hours transdermal patch
^ESCTRI708894	Rivastigmine 9.5mg/24 hours transdermal patch
^ESCTRI711603	Rivastigmine in oral dosage form
^ESCTRI712507	Rivastigmine in topical dosage form
^ESCTRI864065	Rivastigmine 1.5mg capsules 28 capsule
^ESCTRI864066	Rivastigmine 1.5mg capsules 56 capsule
^ESCTRI864072	Rivastigmine 3mg capsules 28 capsule
^ESCTRI864073	Rivastigmine 3mg capsules 56 capsule
^ESCTRI865325	Rivastigmine 4.5mg capsules 28 capsule
^ESCTRI865326	Rivastigmine 4.5mg capsules 56 capsule
^ESCTRI865332	Rivastigmine 6mg capsules 28 capsule
^ESCTRI865334	Rivastigmine 6mg capsules 56 capsule
^ESCTRI869101	Rivastigmine 2mg/ml oral solution sugar free 120 ml
^ESCTRI869155	Rivastigmine 2mg/ml oral solution sugar free
^ESCTRI933557	Rivastigmine 6mg capsules (Waymade Healthcare Plc)
^ESCTRI933563	Rivastigmine 6mg capsules (Waymade Healthcare Plc) 28 capsule
^ESCTRI933565	Rivastigmine 4.5mg capsules (Waymade Healthcare Plc)
^ESCTRI933566	Rivastigmine 4.5mg capsules (Waymade Healthcare Plc) 28 capsule
^ESCTRI933567	Rivastigmine 3mg capsules (Waymade Healthcare Plc)
^ESCTRI933568	Rivastigmine 3mg capsules (Waymade Healthcare Plc) 28 capsule
^ESCTRI933569	Rivastigmine 1.5mg capsules (Waymade Healthcare Plc)
^ESCTRI933570	Rivastigmine 1.5mg capsules (Waymade Healthcare Plc) 28 capsule
^ESCTRI942325	Rivatev
^ESCTRI947784	Rivastigmine 4.6mg/24hours transdermal patches 30 patch
^ESCTRI947789	Rivastigmine 9.5mg/24hours transdermal patches 30 patch
^ESCTRI948665	Rivastigmine 4.6mg/24hours transdermal patches
^ESCTRI948666	Rivastigmine 9.5mg/24hours transdermal patches
^ESCTSO1076809	Somniton 4.6mg/24hours transdermal patches (Zentiva)
^ESCTSO1076810	Somniton 4.6mg/24hours transdermal patches (Zentiva) 30 patch
^ESCTSO1076811	Somniton 9.5mg/24hours transdermal patches (Zentiva)
^ESCTSO1076812	Somniton 9.5mg/24hours transdermal patches (Zentiva) 30 patch
^ESCTSO947459	Somniton
^ESCTVO1046760	Voleze 4.6mg/24hours transdermal patches (Focus Pharmaceuticals Ltd)
^ESCTVO1046761	Voleze 4.6mg/24hours transdermal patches (Focus Pharmaceuticals Ltd) 30 patch
^ESCTVO1046762	Voleze 9.5mg/24hours transdermal patches (Focus Pharmaceuticals Ltd)
^ESCTVO1046763	Voleze 9.5mg/24hours transdermal patches (Focus Pharmaceuticals Ltd) 30 patch
^ESCTVO1142068	Voleze 13.3mg/24hours transdermal patches (Focus Pharmaceuticals Ltd)
^ESCTVO1142071	Voleze 13.3mg/24hours transdermal patches (Focus Pharmaceuticals Ltd) 30 patch
^ESCTVO942298	Voleze
ALSO123793NEMIS	Alzhok Treatment Initiation Pack  Soluble tablets
ALSO123796NEMIS	Alzhok  Soluble tablets  10 mg
ALSO123797NEMIS	Alzhok  Soluble tablets  20 mg
EBOR14275NEMIS	Ebixa  Oral solution  5 mg/0.5 ml pump actuation
EBTA14274NEMIS	Ebixa  Tablets  10 mg
EBTA31267NEMIS	Ebixa  Tablets  20 mg
EBTA31269NEMIS	Ebixa Treatment Initiation Pack  Tablets
MATA116914NEMIS	Marixino  Tablets  20 mg
MATA116915NEMIS	Marixino  Tablets  10 mg
MEOR114365NEMIS	Memantine Hydrochloride  Orodispersible Tablets (Sugar Free)  10 mg
MEOR114366NEMIS	Memantine Hydrochloride  Orodispersible Tablets (Sugar Free)  20 mg
MEOR134436NEMIS	Memantine Hydrochloride  Orodispersible Tablets (Sugar Free)  5 mg/10 mg/15 mg/20 mg Initiation Pack
MEOR14272NEMIS	Memantine Hydrochloride  Oral Solution, Sugar Free  10 mg/ml (5 mg/pump)
MESO123794NEMIS	Memantine Hydrochloride  Soluble Tablets Sugar Free  10 mg
MESO123795NEMIS	Memantine Hydrochloride  Soluble Tablets Sugar Free  20 mg
META126400NEMIS	Memantine Hydrochloride  Tablets  5 mg/10 mg/15 mg/20 mg Treatment Initiation Pack
META14270NEMIS	Memantine Hydrochloride  Tablets  10 mg
META31266NEMIS	Memantine Hydrochloride  Tablets  20 mg
NETA117129NEMIS	Nemdatine Treatment Initiation Pack  Tablets
NETA82050NEMIS	Nemdatine  Tablets  10 mg
NETA82051NEMIS	Nemdatine  Tablets  20 mg
VAOR114368NEMIS	Valios  Orodispersible Tablets (Sugar Free)  10 mg
VAOR114369NEMIS	Valios  Orodispersible Tablets (Sugar Free)  20 mg
VAOR125798NEMIS	Valios Treatment Initiation Pack  Orodispersible tablets
^ESCT1174810	Memantine 10mg/ml oral solution sugar free (Thornton & Ross Ltd)
^ESCT1174811	Memantine 10mg/ml oral solution sugar free (Thornton & Ross Ltd) 50 ml
^ESCT1174812	Memantine 10mg/ml oral solution sugar free (Thornton & Ross Ltd) 100 ml
^ESCT1175191	Memantine 10mg tablets (Accord Healthcare Ltd) 56 tablet
^ESCT1177498	Memantine 5mg orodispersible tablets sugar free 7 tablet
^ESCT1177500	Valios 5mg orodispersible tablets sugar free (Dr Reddys Laboratories (UK) Ltd)
^ESCT1177502	Valios 5mg orodispersible tablets sugar free (Dr Reddys Laboratories (UK) Ltd) 7 tablet
^ESCT1177503	Memantine 10mg orodispersible tablets sugar free 7 tablet
^ESCT1177504	Valios 10mg orodispersible tablets sugar free (Dr Reddys Laboratories (UK) Ltd) 7 tablet
^ESCT1177505	Memantine 20mg orodispersible tablets sugar free 7 tablet
^ESCT1177506	Valios 20mg orodispersible tablets sugar free (Dr Reddys Laboratories (UK) Ltd) 7 tablet
^ESCT1177509	Memantine 15mg orodispersible tablets sugar free 7 tablet
^ESCT1177510	Valios 15mg orodispersible tablets sugar free (Dr Reddys Laboratories (UK) Ltd)
^ESCT1177512	Valios 15mg orodispersible tablets sugar free (Dr Reddys Laboratories (UK) Ltd) 7 tablet
^ESCT1177514	Generic Valios treatment initiation pack orodispersible tablets 28 tablet
^ESCT1177515	Valios treatment initiation pack orodispersible tablets (Dr Reddys Laboratories (UK) Ltd)
^ESCT1177516	Valios treatment initiation pack orodispersible tablets (Dr Reddys Laboratories (UK) Ltd) 28 tablet 1x(7tabs+7tabs+7tabs+7tabs)
^ESCT1177561	Generic Valios treatment initiation pack orodispersible tablets
^ESCT1177562	Memantine 15mg orodispersible tablets sugar free
^ESCT1177563	Memantine 5mg orodispersible tablets sugar free
^ESCT1178608	Product containing only memantine hydrochloride 5 mg/1 each oral tablet
^ESCT1180929	Memantine 10mg/ml oral solution sugar free (Mylan) 50 ml
^ESCT1180930	Memantine 10mg/ml oral solution sugar free (Mylan) 100 ml
^ESCT1184982	Memantine 20mg tablets (Mylan) 28 tablet
^ESCT1185004	Memantine 10mg tablets (Mylan)
^ESCT1185005	Memantine 10mg tablets (Mylan) 28 tablet
^ESCT1187015	Memantine 20mg tablets (Mylan)
^ESCT1187032	Memantine 10mg tablets (Mylan) 56 tablet
^ESCT1188046	Product containing only memantine hydrochloride 10 mg/1 each oral tablet
^ESCT1190138	Memantine 10mg/ml oral solution sugar free (Mylan)
^ESCT1195766	Memantine 5mg/10mg/15mg/20mg tablets treatment initiation pack (Lupin Healthcare (UK) Ltd)
^ESCT1195813	Memantine 20mg tablets (Lupin Healthcare (UK) Ltd)
^ESCT1195910	Valios 5mg/10mg/15mg/20mg orodispersible tablets initiation pack (Dr Reddys Laboratories (UK) Ltd)
^ESCT1195927	Memantine 15mg tablets (Lupin Healthcare (UK) Ltd)
^ESCT1196023	Memantine 15mg tablets (Lupin Healthcare (UK) Ltd) 7 tablet
^ESCT1196028	Memantine 5mg/10mg/15mg/20mg tablets treatment initiation pack (Lupin Healthcare (UK) Ltd) 28 tablet 1 x (7tabs+7tabs+7tabs+7tabs)
^ESCT1196034	Memantine 5mg tablets (Lupin Healthcare (UK) Ltd)
^ESCT1196043	Memantine 5mg tablets (Lupin Healthcare (UK) Ltd) 7 tablet
^ESCT1196057	Valios 5mg/10mg/15mg/20mg orodispersible tablets initiation pack (Dr Reddys Laboratories (UK) Ltd) 28 tablet 1x(7tabs+7tabs+7tabs+7tabs)
^ESCT1196058	Generic Valios 5mg/10mg/15mg/20mg orodispersible tablets initiation pack 28 tablet
^ESCT1196059	Generic Valios 5mg/10mg/15mg/20mg orodispersible tablets initiation pack
^ESCT1196182	Memantine 10mg/ml oral solution sugar free (Accord Healthcare Ltd) 100 ml
^ESCT1196189	Memantine 10mg/ml oral solution sugar free (Accord Healthcare Ltd)
^ESCT1196255	Memantine 20mg tablets (Lupin Healthcare (UK) Ltd) 28 tablet 2 x 14 tablets
^ESCT1196267	Memantine 10mg tablets (Lupin Healthcare (UK) Ltd) 7 tablet
^ESCT1196388	Memantine 10mg tablets (Lupin Healthcare (UK) Ltd)
^ESCT1196389	Memantine 10mg tablets (Lupin Healthcare (UK) Ltd) 28 tablet 2 x 14 tablets
^ESCT1196427	Memantine 5mg/10mg/15mg/20mg tablets treatment initiation pack
^ESCT1196459	Memantine 10mg/ml oral solution sugar free (Accord Healthcare Ltd) 50 ml
^ESCT1196483	Memantine 20mg tablets (Lupin Healthcare (UK) Ltd) 7 tablet
^ESCT1196532	Memantine 5mg/10mg/15mg/20mg tablets treatment initiation pack 28 tablet
^ESCT1198415	Memantine 10mg/ml oral solution sugar free (Actavis UK Ltd) 100 ml
^ESCT1198622	Memantine 10mg/ml oral solution sugar free (Actavis UK Ltd)
^ESCT1198641	Memantine 10mg/ml oral solution sugar free (Actavis UK Ltd) 50 ml
^ESCT1199499	Memantine 10mg/ml oral solution sugar free (Accord Healthcare Ltd) 50 ml
^ESCT1199500	Memantine 10mg/ml oral solution sugar free (Accord Healthcare Ltd) 100 ml
^ESCT1199531	Memantine 10mg/ml oral solution sugar free (Accord Healthcare Ltd)
^ESCT1199643	Memantine 10mg/ml oral solution sugar free (Genus Pharmaceuticals Ltd)
^ESCT1199657	Memantine 10mg/ml oral solution sugar free (Genus Pharmaceuticals Ltd) 100 ml
^ESCT1199673	Memantine 10mg/ml oral solution sugar free (Genus Pharmaceuticals Ltd) 50 ml
^ESCT1216204	Memantine 5mg tablets (A A H Pharmaceuticals Ltd)
^ESCT1216205	Memantine 5mg tablets (A A H Pharmaceuticals Ltd) 7 tablet
^ESCT1216206	Memantine 15mg tablets (A A H Pharmaceuticals Ltd)
^ESCT1216207	Memantine 15mg tablets (A A H Pharmaceuticals Ltd) 7 tablet
^ESCT1216210	Memantine 5mg/10mg/15mg/20mg tablets treatment initiation pack (A A H Pharmaceuticals Ltd)
^ESCT1216212	Memantine 10mg tablets (A A H Pharmaceuticals Ltd) 7 tablet
