#AUTOGENERATED	DONT EDIT
840432000	Infection of central nervous system caused by Paracoccidioides brasiliensis (disorder)
406587001	Histoplasma infection of central nervous system (disorder)
430399004	Infection of spinal cord caused by Histoplasma (disorder)
406569004	Cryptococcus infection of the central nervous system (disorder)
406567002	Coccidioides infection of the central nervous system (disorder)
406562008	Blastomyces infection of central nervous system (disorder)
240720008	Central nervous system candidiasis (disorder)
128119004	Bacterial infection of central nervous system (disorder)
1086061000119109	Diphtheria radiculomyelitis (disorder)
870319003	Optic atrophy due to late syphilis (disorder)
406616008	Streptococcus infection of the central nervous system (disorder)
406594003	Mycobacterial infection of the central nervous system (disorder)
10706006	Tuberculosis of central nervous system (disorder)
447012002	Tuberculosis of spinal cord (disorder)
406590007	Listeria infection of the central nervous system (disorder)
406589003	Leptospira infection of the central nervous system (disorder)
406582007	Haemophilus infection of the central nervous system (disorder)
406581000	Gonococcal infection of the central nervous system (disorder)
406580004	Escherichia coli infection of the central nervous system (disorder)
406572006	Ehrlichia infection of the central nervous system (disorder)
406566006	Chlamydial infection of the central nervous system (disorder)
406564009	Brucella infection of the central nervous system (disorder)
406563003	Borrelia infection of central nervous system (disorder)
1269516003	Lyme neuroborreliosis (disorder)
715507005	Infection of central nervous system caused by Borrelia burgdorferi (disorder)
26039008	Neurosyphilis (disorder)
1092491000000102	Otosyphilis (disorder)
315826004	Tabetic neurosyphilis (disorder)
239825002	Tabetic joint (disorder)
13310005	Taboparesis (disorder)
68764005	Juvenile taboparesis (disorder)
314840009	Progressive locomotor ataxia (disorder)
266133006	Late quaternary neurosyphilis (disorder)
240568004	Meningovascular syphilis - quaternary stage (disorder)
75299005	Spastic spinal syphilitic paralysis (disorder)
37754005	Asymptomatic neurosyphilis (disorder)
266126006	Late congenital neurosyphilis (disorder)
1142031005	Optic atrophy due to late congenital syphilis (disorder)
240564002	Secondary neurosyphilis (disorder)
240565001	Asymptomatic secondary neurosyphilis (disorder)
22386003	Syphilitic optic atrophy (disorder)
240552005	Juvenile tabes dorsalis (disorder)
21523006	Syphilitic gumma of central nervous system (disorder)
1427008	Intraspinal abscess (disorder)
14405000	Spinal subdural abscess (disorder)
16631009	Transverse myelopathy syndrome (disorder)
171472002	Drainage of abscess of brain tissue (procedure)
171722000	Evacuation of intracranial subdural abscess (procedure)
186220003	Tuberculous encephalitis or myelitis (disorder)
186317009	Listerial cerebral arteritis (disorder)
186509002	Postvaricella encephalitis (disorder)
192673008	Sarcoid meningitis (disorder)
192679007	Non-pyogenic meningitis (disorder)
192686004	Polioencephalitis (disorder)
192704009	Post-immunization encephalitis (disorder)
192705005	Post BCG vaccination encephalitis (disorder)
192706006	Post typhoid vaccination encephalitis (disorder)
192707002	Post paratyphoid vaccination encephalitis (disorder)
192710009	Post tetanus vaccination encephalitis (disorder)
192712001	Post pertussis vaccination encephalitis (disorder)
192713006	Post smallpox vaccination encephalitis (disorder)
192715004	Post typhus vaccination encephalitis (disorder)
192716003	Post yellow fever vaccination encephalitis (disorder)
192717007	Post measles vaccination encephalitis (disorder)
192718002	Post polio vaccination encephalitis (disorder)
192719005	Post mumps vaccination encephalitis (disorder)
192721000	Post influenza vaccination encephalitis (disorder)
192722007	Post hepatitis A vaccination encephalitis (disorder)
192723002	Post hepatitis B vaccination encephalitis (disorder)
192724008	Post mixed vaccination encephalitis (disorder)
192727001	Post-infectious encephalitis (disorder)
192737006	Intracranial and intraspinal abscesses (disorder)
192741005	Otogenic intracranial abscess (disorder)
192743008	Epidural intracranial abscess (disorder)
192744002	Subdural intracranial abscess (disorder)
192745001	Tuberculous intracranial abscess (disorder)
192933004	Acute and subacute hemorrhagic leukoencephalitis [Hurst] (disorder)
21664006	Chronic meningitis (disorder)
230191005	Rasmussen syndrome (disorder)
230596007	Diphtheritic neuropathy (disorder)
230838000	Focal excision of brain abscess (procedure)
25671008	Eosinophilic meningitis (disorder)
267576008	Encephalitis, myelitis and encephalomyelitis (disorder)
27614006	Intracranial abscess (disorder)
301770000	Aseptic meningitis (disorder)
307292005	Aspiration of brain abscess (procedure)
309806000	Encephalitis due to influenza-virus identified (disorder)
313437008	Meningococcal meningitis with acute meningococcal septicemia (disorder)
314130008	Meningococcal meningitis with meningococcal septicemia (disorder)
34320001	Tuberculous myelitis (disorder)
36420002	Simian B disease (disorder)
41370002	Myelitis (disorder)
416442006	California encephalitis virus infection (disorder)
416925005	Eastern equine encephalitis virus infection (disorder)
45170000	Encephalitis (disorder)
47523006	Western equine encephalitis (disorder)
52702003	Chronic fatigue syndrome (disorder)
60404007	Cerebral abscess (disorder)
61974008	Epidural abscess (disorder)
62950007	Encephalomyelitis (disorder)
63627007	Spinal epidural abscess (disorder)
7180009	Meningitis (disorder)
79897009	Cerebellar abscess (disorder)
81981006	Benign multirecurrent endothelioleukocytal meningitis (disorder)
8217007	Arachnoiditis (disorder)
963741000000101	Bacterial meningoencephalomyelitis (disorder)
48661000	Peritonitis (disorder)
907991000000103	Peritonitis due to perforation of gastrointestinal tract (disorder)
788010000	Pelvic peritonitis (disorder)
1264153003	Pelvic peritonitis following ectopic pregnancy (disorder)
1264152008	Pelvic peritonitis following molar pregnancy (disorder)
788013003	Chronic inflammation of pelvic peritoneum (disorder)
788012008	Inflammation of pelvis caused by Chlamydia trachomatis (disorder)
788011001	Acute pelvic peritonitis (disorder)
609474001	Induced termination of pregnancy complicated by pelvic peritonitis (disorder)
307423008	Gonococcal pelvic peritonitis (disorder)
785835006	Peritonitis due to abscess (disorder)
782866008	Eosinophilic peritonitis (disorder)
735592003	Primary peritonitis (disorder)
427883005	Postoperative peritonitis (disorder)
438495005	Postcholecystectomy bile peritonitis (disorder)
277783004	Ventriculoperitoneal shunt-associated peritonitis (disorder)
276883000	Peritoneal dialysis-associated peritonitis (disorder)
783187005	Aseptic peritoneal eosinophilia due to and following dialysis (disorder)
713720009	Sclerosing peritonitis as complication of peritoneal dialysis (disorder)
699235009	Continuous ambulatory peritoneal dialysis associated peritonitis (disorder)
431873008	Peritonitis due to infected peritoneal dialysis catheter (disorder)
276522000	Neonatal peritonitis (disorder)
57341009	Meconium peritonitis (disorder)
213293008	Aseptic peritonitis (disorder)
722874004	Mesenteric peritonitis co-occurrent and due to mesenteric fat necrosis (disorder)
213294002	Chemical peritonitis (disorder)
235990008	Barium peritonitis (disorder)
235989004	Starch peritonitis (disorder)
235988007	Talc peritonitis (disorder)
42290006	Chemical peritonitis due to and following a procedure (disorder)
72391004	Aseptic peritonitis following procedure (disorder)
129129003	Infectious peritonitis (disorder)
1163087003	Acute infectious peritonitis (disorder)
1163088008	Acute infectious generalized peritonitis (disorder)
838354003	Acute localized peritonitis caused by infection (disorder)
31860008	Acute bacterial peritonitis (disorder)
235987002	Parasitic peritonitis (disorder)
235986006	Fungal peritonitis (disorder)
235983003	Purulent peritonitis (disorder)
197171003	Bacterial peritonitis (disorder)
841911000000102	Streptococcal peritonitis (disorder)
841881000000102	Staphylococcal peritonitis (disorder)
789006005	Peritonitis caused by Salmonella typhi (disorder)
235985005	Fecal peritonitis (disorder)
197172005	Chlamydial peritonitis (disorder)
186939000	Gonococcal peritonitis (disorder)
58710009	Pneumococcal peritonitis (disorder)
44572005	Tuberculous peritonitis (disorder)
34964002	Syphilitic peritonitis (disorder)
13596001	Diphtheritic peritonitis (disorder)
11836002	Primary bacterial peritonitis (disorder)
87510000	Chronic peritonitis (disorder)
45365002	Chronic proliferative peritonitis (disorder)
37830006	Chronic perimetritis (disorder)
86422009	Retractile mesenteritis (disorder)
86070006	Perimetritis (disorder)
198185005	Subacute perimetritis (disorder)
48153009	Acute perimetritis (disorder)
85991008	Miscarriage with pelvic peritonitis (disorder)
80654001	Granulomatous peritonitis (disorder)
75965001	Peritoneal granuloma (disorder)
67602004	Acute peritonitis (disorder)
196781001	Acute appendicitis with peritonitis (disorder)
698294004	Acute appendicitis with localized peritonitis (disorder)
64994000	Acute fulminating appendicitis with perforation AND peritonitis (disorder)
28845006	Acute appendicitis with generalized peritonitis (disorder)
28358004	Acute obstructive appendicitis with perforation AND peritonitis (disorder)
52890006	Acute generalized peritonitis (disorder)
39642007	Acute cecitis with perforation AND peritonitis (disorder)
8733006	Acute suppurative peritonitis (disorder)
64252005	Acute gangrenous appendicitis with perforation AND peritonitis (disorder)
50844007	Failed attempted abortion with pelvic peritonitis (disorder)
48819008	Fibrinous peritonitis (disorder)
43633008	Urine peritonitis (disorder)
36746002	Bile peritonitis (disorder)
29026008	Subphrenic peritonitis (disorder)
24383005	Sclerosing peritonitis (disorder)
18089006	Retrocecal abscess (disorder)
197176008	Subperitoneal abscess (disorder)
197178009	Paracolic abscess (disorder)
197179001	Pericecal abscess (disorder)
197180003	Male pelvic abscess (disorder)
198161002	Female chronic pelvic peritonitis (disorder)
235984009	Abscess of suppurative peritonitis (disorder)
266439004	Acute appendicitis with appendix abscess (disorder)
32141002	Mesenteric abscess (disorder)
32362007	Retroperitoneal abscess (disorder)
32923006	Female pelvic peritonitis (disorder)
52478002	Subdiaphragmatic abscess (disorder)
54138003	Abscess of omentum (disorder)
62224002	Abscess of appendix (disorder)
73962000	Abscess of peritoneum (disorder)
85051008	Acute female pelvic peritonitis (disorder)
11612004	Chorioamnionitis (disorder)
178280004	Postnatal infection (disorder)
198107000	Retromammary breast abscess (disorder)
199153003	Infective/parasitic disease in preg/childbirth/puerperium (disorder)
200125006	Infection of obstetric surgical wound (disorder)
200181000	Puerperal endometritis - delivered with postnatal complication (disorder)
200182007	Puerperal endometritis with postnatal complication (disorder)
200185009	Puerperal salpingitis - delivered with postnatal complication (disorder)
200187001	Puerperal salpingitis with postnatal complication (disorder)
200190007	Puerperal peritonitis - delivered with postnatal complication (disorder)
200191006	Puerperal peritonitis with postnatal complication (disorder)
200195002	Puerperal septicemia - delivered with postnatal complication (disorder)
200196001	Puerperal septicemia with postnatal complication (disorder)
200364001	Obstetric breast infections (disorder)
200367008	Obstetric nipple infection - delivered (disorder)
200370007	Obstetric nipple infection with postnatal complication (disorder)
200374003	Obstetric breast abscess - delivered (disorder)
200377005	Obstetric breast abscess with postnatal complication (disorder)
200381005	Obstetric non-purulent mastitis - delivered (disorder)
200382003	Obstetric non-purulent mastitis - delivered with postnatal complication (disorder)
200383008	Obstetric non-purulent mastitis with antenatal complication (disorder)
200385001	Obstetric non-purulent mastitis with postnatal complication (disorder)
20932005	Puerperal salpingitis (disorder)
22399000	Puerperal endometritis (disorder)
237348005	Puerperal pyrexia (disorder)
237354006	Abscess of nipple - obstetric (disorder)
24342007	Infection of cesarean section AND/OR perineal wound (disorder)
267289003	Obstetric nipple infection (disorder)
270502007	Obstetric breast abscess (disorder)
271372000	Obstetric non-purulent mastitis (disorder)
274131006	Mastitis - obstetric (disorder)
275433009	Lymphangitis of breast - obstetric (disorder)
28432003	Abscess of breast (disorder)
2858002	Puerperal septicemia (disorder)
45198002	Mastitis (disorder)
88178009	Puerperal peritonitis (disorder)
45816000	Pyelonephritis (disorder)
1092831000119109	Toxoplasma tubulointerstitial nephropathy (disorder)
16271000119108	Pyelonephritis in pregnancy (disorder)
42231000009109	Bacterial nephritis (disorder)
1086071000119103	Diphtheria tubulointerstitial nephropathy (disorder)
22352007	Acute bacterial tubulointerstitial nephritis (disorder)
1092371000119103	Salmonella pyelonephritis (disorder)
838353009	Acute pyelonephritis caused by bacterium (disorder)
22352007	Acute bacterial tubulointerstitial nephritis (disorder)
236590008	Cytomegalovirus-induced glomerulonephritis (disorder)
236378005	Candida pyelonephritis (disorder)
197782004	Pyelonephritis associated with another disorder (disorder)
4181000119109	Pyelonephritis due to obstruction of urinary tract (disorder)
423322005	Recurrent pyelonephritis due to obstruction of urinary tract (disorder)
707208009	Familial non-obstructive reflux-associated chronic pyelonephritis (disorder)
197764002	Non-obstructive reflux-associated chronic pyelonephritis (disorder)
23754003	Pyelonephritis due to kidney stone (disorder)
16751003	Acute tubulointerstitial nephritis associated with systemic infection (disorder)
123755001	Diffuse pyelonephritis (disorder)
123611003	Subacute pyelonephritis (disorder)
95889002	Mycoplasmal pyelonephritis (disorder)
63302006	Chronic pyelonephritis (disorder)
707208009	Familial non-obstructive reflux-associated chronic pyelonephritis (disorder)
236379002	Chronic obstructive pyelonephritis (disorder)
236374007	Chronic infective interstitial nephritis (disorder)
197761005	Chronic pyelonephritis with medullary necrosis (disorder)
48631008	Pyonephrosis (disorder)
197770008	Acute pyonephrosis (disorder)
85495007	Acute pyonephrosis without renal medullary necrosis (disorder)
7448003	Acute pyonephrosis with renal medullary necrosis (disorder)
197763008	Chronic pyonephrosis (disorder)
44323002	Tuberculosis of kidney (disorder)
37133005	Tuberculous pyelitis (disorder)
36689008	Acute pyelonephritis (disorder)
236373001	Emphysematous pyelonephritis (disorder)
236375008	Emphysematous pyelitis (disorder)
197769007	Acute pyelonephritis with medullary necrosis (disorder)
197768004	Acute pyelonephritis without medullary necrosis (disorder)
123754002	Focal pyelonephritis (disorder)
66993009	Acute infectious tubulointerstitial nephritis (disorder)
91195006	Acute fungal tubulointerstitial nephritis (disorder)
27810000	Acute viral tubulointerstitial nephritis (disorder)
22352007	Acute bacterial tubulointerstitial nephritis (disorder)
16751003	Acute tubulointerstitial nephritis associated with systemic infection (disorder)
17121006	Mumps nephritis (disorder)
129128006	Infectious disorder of kidney (disorder)
197762003	Chronic pyelitis (disorder)
197772000	Renal and perinephric abscess (disorder)
197783009	Pyelitis in diseases EC (disorder)
199110003	Infections of kidney in pregnancy (disorder)
27174002	Pyelitis (disorder)
32801008	Acute pyelitis (disorder)
3321001	Renal abscess (disorder)
38898003	Xanthogranulomatous pyelonephritis (disorder)
721104000	Sepsis due to urinary tract infection (disorder)
80640009	Perirenal abscess (disorder)
371093006	Urosepsis (disorder)
52404001	Mastoiditis (disorder)
1089071000119109	Inflammation of left mastoid (disorder)
1084011000119100	Inflammation of bilateral mastoids (disorder)
1083321000119108	Chronic inflammation of bilateral mastoids (disorder)
1083311000119101	Chronic inflammation of bilateral mastoid cavities (disorder)
1088041000119106	Acute inflammation of left mastoid (disorder)
1088451000119104	Chronic inflammation of left mastoid (disorder)
1088441000119101	Chronic inflammation of left mastoid cavity (disorder)
1091681000119104	Inflammation of right mastoid (disorder)
1091061000119103	Chronic inflammation of right mastoid (disorder)
1091051000119100	Chronic inflammation of right mastoid cavity (disorder)
1090661000119101	Acute inflammation of right mastoid (disorder)
737147003	Chronic inflammation of mastoid cavity (disorder)
447102007	Cholesterol granuloma of mastoid (disorder)
445172009	Cholesterol granuloma of middle ear and mastoid (disorder)
386034005	Acute mastoiditis (disorder)
335846001	Acute mastoiditis without complications (disorder)
232270002	Acute mastoiditis with labyrinthitis (disorder)
232269003	Acute mastoiditis with facial paralysis (disorder)
232268006	Acute mastoiditis with neck abscess (disorder)
111538005	Acute mastoiditis with complication (disorder)
109909008	Acute suppurative mastoiditis (disorder)
80645004	Chronic mastoiditis (disorder)
109910003	Chronic suppurative mastoiditis (disorder)
7138005	Caries of mastoid (disorder)
71375000	Tuberculosis of mastoid process (disorder)
4016003	Empyema of mastoid (disorder)
43878008	Streptococcal sore throat (disorder)
1296672005	Acute infective pharyngitis caused by Streptococcus (disorder)
10629231000119109	Recurrent acute streptococcal tonsillitis (disorder)
195659006	Acute pneumococcal pharyngitis (disorder)
195672007	Acute pneumococcal tonsillitis (disorder)
186357007	Streptococcal sore throat with scarlatina (disorder)
76651006	Pneumococcal pharyngitis (disorder)
111816002	Pneumococcal tonsillitis (disorder)
41582007	Streptococcal tonsillitis (disorder)
65363002	Otitis media (disorder)
1091951000119104	Otitis media of right ear (disorder)
1091861000119109	Nonsuppurative otitis media of right middle ear (disorder)
1090801000119101	Acute sanguineous otitis media of right middle ear (disorder)
1090681000119105	Acute mucoid otitis media of right middle ear (disorder)
1082951000119107	Acute mucoid otitis media of bilateral middle ears (disorder)
1091071000119109	Chronic mucoid otitis media of right middle ear (disorder)
1083331000119106	Chronic mucoid otitis media of bilateral middle ears (disorder)
1084181000119107	Nonsuppurative otitis media of bilateral middle ears (disorder)
1083051000119102	Recurrent acute serous otitis media of bilateral middle ears (disorder)
194248004	Bilateral chronic serous otitis (disorder)
1083421000119103	Chronic serosanguineous otitis media of bilateral middle ears (disorder)
765153009	Chronic serous otitis media of right ear (disorder)
1091161000119104	Chronic serosanguineous otitis media of right middle ear (disorder)
1091021000119108	Chronic inflammation of right pharyngotympanic tube (disorder)
1091191000119106	Chronic tubotympanic suppurative otitis media of right middle ear (disorder)
15979311000119100	Chronic tubotympanic suppurative otitis media of bilateral middle ears (disorder)
1091181000119108	Chronic suppurative otitis media of right middle ear (disorder)
1091011000119101	Chronic atticoantral suppurative otitis media of right middle ear (disorder)
1083431000119100	Chronic suppurative otitis media of bilateral middle ears (disorder)
1091141000119103	Chronic otitis media of right ear following insertion of tympanic ventilation tube (disorder)
1083401000119107	Chronic otitis media of bilateral ears following insertion of tympanic ventilation tube (disorder)
1091091000119105	Chronic inflammation of right tympanic membrane (disorder)
1083351000119100	Chronic inflammation of bilateral tympanic membranes (disorder)
1090851000119102	Adhesive otitis media of right middle ear (disorder)
1083121000119106	Adhesive otitis media of bilateral middle ears (disorder)
194289001	Acute right otitis media (disorder)
1090641000119100	Acute inflammation of right pharyngotympanic tube (disorder)
1082911000119106	Acute inflammation of bilateral pharyngotympanic tubes (disorder)
1090791000119102	Spontaneous rupture of tympanic membrane of right ear co-occurrent and due to recurrent acute suppurative otitis media (disorder)
1083061000119100	Spontaneous rupture of tympanic membranes of bilateral ears co-occurrent and due to recurrent acute suppurative otitis media (disorder)
194290005	Acute bilateral otitis media (disorder)
290051000119103	Recurrent acute suppurative otitis media of bilateral middle ears (disorder)
194286008	Bilateral suppurative otitis media (disorder)
1089341000119100	Otitis media of left ear (disorder)
1089251000119108	Nonsuppurative otitis media of left middle ear (disorder)
1088191000119102	Acute sanguineous otitis media of left middle ear (disorder)
1088061000119105	Acute mucoid otitis media of left middle ear (disorder)
1088461000119102	Chronic mucoid otitis media of left middle ear (disorder)
765152004	Chronic serous otitis media of left ear (disorder)
1088551000119103	Chronic serosanguineous otitis media of left middle ear (disorder)
1088411000119100	Chronic inflammation of left pharyngotympanic tube (disorder)
1088581000119105	Chronic tubotympanic suppurative otitis media of left middle ear (disorder)
1088571000119107	Chronic suppurative otitis media of left middle ear (disorder)
1088401000119103	Chronic atticoantral suppurative otitis media of left middle ear (disorder)
1088531000119109	Chronic otitis media of left ear following insertion of tympanic ventilation tube (disorder)
1088481000119106	Chronic inflammation of left tympanic membrane (disorder)
1088241000119102	Adhesive otitis media of left middle ear (disorder)
194288009	Acute left otitis media (disorder)
1088021000119100	Acute inflammation of left pharyngotympanic tube (disorder)
1088181000119100	Spontaneous rupture of tympanic membrane of left ear co-occurrent and due to recurrent acute suppurative otitis media (disorder)
7361000119105	Perforation of tympanic membrane due to otitis media (disorder)
86279000	Acute suppurative otitis media with spontaneous rupture of ear drum (disorder)
1082561000119104	Recurrent acute suppurative otitis media with spontaneous rupture of ear drum (disorder)
1090001000119105	Otitis media due to scarlet fever (disorder)
312218008	Infective otitis media (disorder)
1163148001	Chronic suppurative otitis media caused by Aspergillus (disorder)
703469002	Bacterial otitis media (disorder)
789057009	Tuberculosis of middle ear (disorder)
721742004	Otitis media caused by Streptococcus pneumoniae (disorder)
85940005	Tuberculous otitis media (disorder)
39288006	Purulent otitis media (disorder)
38394007	Chronic purulent otitis media (disorder)
87665008	Chronic tubotympanic suppurative otitis media (disorder)
34790005	Chronic tubotympanic disease with anterior perforation of ear drum (disorder)
41954005	Chronic atticoantral suppurative otitis media (disorder)
19021002	Haemophilus influenzae otitis media (disorder)
16664009	Malignant otitis media (disorder)
275481002	Non-suppurative otitis media (disorder)
359609001	Acute non-suppurative otitis media (disorder)
232252000	Recurrent acute non-suppurative otitis media (disorder)
194240006	Acute non-suppurative serous otitis media (disorder)
35183001	Acute transudative otitis media (disorder)
77478005	Acute sanguineous otitis media (disorder)
52353000	Acute mucoid otitis media (disorder)
232256002	Otitis media with sanguineous effusion (disorder)
449839003	Chronic otitis media with sanguineous effusion (disorder)
232254004	Chronic non-suppurative otitis media (disorder)
232257006	Chronic non-suppurative otitis media without effusion (disorder)
232258001	Tympanic atelectasis (disorder)
81564005	Chronic serous otitis media (disorder)
86850004	Serosanguineous chronic otitis media (disorder)
78868004	Chronic mucoid otitis media (disorder)
38596008	Chronic tubotympanic catarrh (disorder)
6485001	Mucosanguinous chronic otitis media (disorder)
194237006	Non-suppurative otitis media with eustachian tube disorder (disorder)
80327007	Serous otitis media (disorder)
86359006	Subacute transudative otitis media (disorder)
1980003	Seromucinous otitis media (disorder)
58194007	Chronic seromucinous otitis media (disorder)
8304007	Acute seromucinous otitis media (disorder)
6965008	Subacute nonsuppurative otitis media (disorder)
270491006	Eustachian tube salpingitis (disorder)
194269002	Chronic eustachian tube salpingitis (disorder)
194268005	Acute eustachian tube salpingitis (disorder)
89145009	Subacute tubotympanic catarrh (disorder)
85108007	Acute tubotympanic catarrh (disorder)
32760002	Exudative otitis media (disorder)
43561008	Chronic exudative otitis media (disorder)
28795002	Subacute exudative otitis media (disorder)
19399000	Acute exudative otitis media (disorder)
29350000	Catarrhal otitis media (disorder)
28371001	Cholesterol granuloma of middle ear (disorder)
21186006	Chronic otitis media (disorder)
429767005	Chronic otitis media after insertion of tympanic ventilation tube (disorder)
89723004	Chronic tympanitis (disorder)
7699004	Adhesive middle ear disease (disorder)
39222009	Adhesive middle ear disease with adhesions of drum head to promontorium (disorder)
31700001	Adhesive middle ear disease with adhesions of drum head to incus (disorder)
20916007	Adhesive middle ear disease with adhesions of drum head to stapes (disorder)
14852000	Myringitis (disorder)
232245002	Granular myringitis (disorder)
33528003	Bullous myringitis (disorder)
297009	Acute myringitis (disorder)
194311006	Acute myringitis without otitis media (disorder)
13420004	Post measles otitis media (disorder)
3110003	Acute otitis media (disorder)
84261000119106	Acute persistent otitis media (disorder)
360595002	Acute necrotizing otitis media (disorder)
270490007	Acute otitis media with effusion (disorder)
7271000119107	Acute bilateral otitis media with effusion (disorder)
194287004	Recurrent acute otitis media (disorder)
232251007	Recurrent acute suppurative otitis media (disorder)
194281003	Acute suppurative otitis media (disorder)
14948001	Acute suppurative otitis media without spontaneous rupture of ear drum (disorder)
703470001	Bacterial sinusitis (disorder)
721755003	Sinusitis caused by Haemophilus influenzae (disorder)
721741006	Sinusitis caused by Streptococcus pneumoniae (disorder)
75498004	Acute bacterial sinusitis (disorder)
52721006	Tuberculosis of nasal sinus (disorder)
703468005	Bacterial tonsillitis (disorder)
415724006	Tonsillitis caused by Gram negative bacteria (disorder)
240444009	Fusobacterial necrotizing tonsillitis (disorder)
232417005	Vincents tonsillitis (disorder)
195671000	Acute bacterial tonsillitis (disorder)
195673002	Acute staphylococcal tonsillitis (disorder)
11461005	Staphylococcal tonsillitis (disorder)
62994001	Tracheitis (disorder)
735740009	Infection causing tracheitis in neonate (disorder)
735463000	Perichondritis of trachea (disorder)
77668003	Isolated tracheal tuberculosis (disorder)
3271005	Chronic laryngotracheitis (disorder)
50211006	Catarrhal tracheitis (disorder)
26650005	Acute tracheitis (disorder)
64369009	Acute tracheitis without obstruction (disorder)
35301006	Acute tracheobronchitis (disorder)
312400008	Acute infective tracheobronchitis (disorder)
233799004	Acute toxic tracheobronchitis (disorder)
8519009	Acute tracheitis with obstruction (disorder)
13617004	Tracheobronchitis (disorder)
1010619008	Inflammatory tracheobronchial papilloma (disorder)
707509000	Tracheobronchitis caused by Aspergillus (disorder)
95886009	Mycoplasmal tracheobronchitis (disorder)
52571006	Chronic tracheobronchitis (disorder)
7457009	Chronic tracheitis (disorder)
21060003	Acute bacterial epiglottitis (disorder)
195658003	Acute bacterial pharyngitis (disorder)
195685005	Acute pneumococcal laryngitis (disorder)
195660001	Acute staphylococcal pharyngitis (disorder)
232402006	Meningococcal pharyngitis (disorder)
82228008	Staphylococcal pharyngitis (disorder)
129127001	Infection of ear (disorder)
15033003	Peritonsillar abscess (disorder)
15682004	Anterior nasal diphtheria (disorder)
15805002	Acute sinusitis (disorder)
164255006	On examination - tonsils - quinsy present (context-dependent category)
164256007	On examination - follicular tonsillitis (context-dependent category)
170523002	Notification of scarlet fever (procedure)
170526005	Notification of whooping cough (procedure)
172960003	Incision of retropharyngeal abscess (procedure)
172981003	Drainage of retropharyngeal abscess (procedure)
173599005	Acute necrotizing ulcerative gingivostomatitis (disorder)
17741008	Acute tonsillitis (disorder)
18099001	Retropharyngeal abscess (disorder)
186963008	Vincents angina - pharyngitis (disorder)
194282005	Acute suppurative otitis media due to disease EC (disorder)
195658003	Acute bacterial pharyngitis (disorder)
195660001	Acute staphylococcal pharyngitis (disorder)
195666007	Acute erythematous tonsillitis (disorder)
195667003	Acute follicular tonsillitis (disorder)
195668008	Acute ulcerative tonsillitis (disorder)
195669000	Acute catarrhal tonsillitis (disorder)
195670004	Acute gangrenous tonsillitis (disorder)
195677001	Recurrent acute tonsillitis (disorder)
195684009	Acute haemophilus influenzae laryngitis (disorder)
195804009	Lingular tonsillitis (disorder)
195836002	Pharynx or nasopharynx abscess (disorder)
222008	Acute epiglottitis with obstruction (disorder)
23166004	Cellulitis of pharynx (disorder)
232427004	Vincents laryngitis (disorder)
26484003	Bordetellosis (disorder)
266337001	Acute epiglottitis (non-streptococcal) (disorder)
27836007	Pertussis (disorder)
29608009	Acute epiglottitis (disorder)
30242009	Scarlet fever (disorder)
33924006	Abscess of larynx (disorder)
36971009	Sinusitis (disorder)
37936001	Gradenigos syndrome (disorder)
392233007	Drainage of peritonsillar abscess (procedure)
397428000	Diphtheria (disorder)
399050001	Acute necrotizing ulcerative gingivitis (disorder)
40055000	Chronic sinusitis (disorder)
431231008	Acute rhinosinusitis (disorder)
43887004	Postauricular fistula (disorder)
49908003	Acute epiglottitis without obstruction (disorder)
50215002	Laryngeal diphtheria (disorder)
5028002	Acute pansinusitis (disorder)
55996006	Disorder of mastoid (disorder)
56937005	Abscess of trachea (disorder)
67832005	Acute ethmoidal sinusitis (disorder)
68272006	Acute maxillary sinusitis (disorder)
70976000	Viral epiglottitis (disorder)
72102005	Subperiosteal abscess of mastoid (disorder)
74372003	Gonorrhea of pharynx (disorder)
75589004	Nasopharyngeal diphtheria (disorder)
77919000	Acute sphenoidal sinusitis (disorder)
84889008	Parapharyngeal abscess (disorder)
849571000000102	Acute bacterial laryngitis (disorder)
85083002	Streptococcal laryngitis (disorder)
90176007	Tonsillitis (disorder)
91038008	Acute frontal sinusitis (disorder)
45913009	Laryngitis (disorder)
709663002	Supraglottitis (disorder)
80384002	Epiglottitis (disorder)
371103000	Granulomatous epiglottitis (disorder)
70976000	Viral epiglottitis (disorder)
58576005	Haemophilus influenzae epiglottitis (disorder)
29608009	Acute epiglottitis (disorder)
266337001	Acute epiglottitis (non-streptococcal) (disorder)
232433008	Adult acute epiglottitis and supraglottitis (disorder)
232432003	Pediatric acute epiglottitis and supraglottitis (disorder)
49908003	Acute epiglottitis without obstruction (disorder)
222008	Acute epiglottitis with obstruction (disorder)
427780002	Laryngitis due to gastroesophageal reflux (disorder)
312423006	Infective laryngitis (disorder)
441551009	Inflammation of larynx caused by virus (disorder)
301824001	Acute viral laryngotracheitis (disorder)
195923003	Influenza with laryngitis (disorder)
85832003	Parainfluenza virus laryngitis (disorder)
10809006	Parainfluenza virus laryngotracheitis (disorder)
35377009	Parainfluenza virus laryngotracheobronchitis (disorder)
72204002	Respiratory syncytial virus laryngotracheobronchitis (disorder)
71255007	Adenoviral laryngotracheobronchitis (disorder)
232434002	Chronic fungal laryngitis (disorder)
82690000	Suppurative laryngitis (disorder)
195686006	Acute suppurative laryngitis (disorder)
71186008	Croup (disorder)
70341005	Tuberculous laryngitis (disorder)
