#AUTOGENERATED	DONT EDIT
^ESCTNI782323	Nipah virus encephalitis
^ESCTNO782248	Nocardia meningitis
^ESCTNV593163	nvCJD - New variant of Creutzfeldt-Jakob disease
^ESCTOR368533	Oropouche virus disease
^ESCTPA334166	Paretic neurosyphilis
^ESCTPA334170	Paralytic dementia
^ESCTPA348111	Parenchymal intracranial abscess
^ESCTPA500414	Parasitic meningitis
^ESCTPA500461	PAM - Primary amoebic meningoencephalitis
^ESCTPA500465	PAM - Primary amebic meningoencephalitis
^ESCTPA672979	Parasitic infection of the central nervous system
^ESCTPA672980	Parvovirus infection of the central nervous system
^ESCTPA686877	Paralytic rabies
^ESCTPA781423	Paramyxovirus meningitis
^ESCTPA781430	Parasitic infection causing myelitis
^ESCTPA781431	Parasitic myelitis
^ESCTPA783325	Parkinsonism co-occurrent and due to acute infection
^ESCTPA783326	Parkinsonism in acute infection
^ESCTPA783327	Parkinsonism due to human immunodeficiency virus infection
^ESCTPH474430	Phaeohyphomycotic brain abscess
^ESCTPH474431	Pheohyphomycotic brain abscess
^ESCTPH474432	Pheomycotic brain abscess
^ESCTPM285464	PML - Progressive multifocal leucoencephalopathy
^ESCTPM285465	PMLE - Progressive multifocal leukoencephalopathy
^ESCTPM285466	PMLE - Progressive multifocal leucoencephalopathy
^ESCTPM659782	PM - Poliomyelitis
^ESCTPO420074	Post measles encephalitis
^ESCTPO474221	Postchickenpox encephalitis
^ESCTPO476809	Post-immunisation encephalitis
^ESCTPO476810	Post-immunization encephalitis
^ESCTPO476812	Post-bacillus Calmette-Guerin vaccination encephalitis
^ESCTPO500409	Post measles meningitis
^ESCTPO659781	Polio
^ESCTPO659783	Poliomyelitis
^ESCTPO689366	Powassan encephalitis
^ESCTPO751209	Postoperative bacterial meningitis
^ESCTPO782273	Polio virus meningitis
^ESCTPO782294	Polyoma virus encephalitis
^ESCTPR266069	Progressive rubella panencephalitis
^ESCTPR282554	Prion disease
^ESCTPR285460	Progressive multifocal leukoencephalopathy
^ESCTPR334165	Progressive general paresis
^ESCTPR349771	Protozoal myelitis
^ESCTPR396714	Progressive subcortical gliosis
^ESCTPR500458	Primary amoebic encephalitis
^ESCTPR500459	Primary amebic encephalitis
^ESCTPR591131	Progressive congenital rubella encephalomyelitis
^ESCTPR591248	Proteus meningitis
^ESCTPR605072	Progressive locomotor ataxia
^ESCTPR672944	Primary encephalitis
^ESCTPR695629	Progressive multifocal leucoencephalopathy associated with AIDS
^ESCTPR695630	Progressive multifocal leukoencephalopathy associated with AIDS
^ESCTPR695631	Progressive multifocal leukoencephalopathy associated with acquired immunodeficiency syndrome
^ESCTPR695632	Progressive multifocal leucoencephalopathy associated with acquired immunodeficiency syndrome
^ESCTPR708448	Primary amoebic encephalitis due to Naegleria fowleri
^ESCTPR708449	Primary amebic encephalitis due to Naegleria fowleri
^ESCTPR708450	Primary amoebic encephalitis caused by Naegleria fowleri
^ESCTPR708451	Primary amebic encephalitis caused by Naegleria fowleri
^ESCTPR709133	Primary viral encephalitis
^ESCTPR770467	Progressive multifocal leucoencephalopathy co-occurrent with human immunodeficiency virus infection
^ESCTPR770468	Progressive multifocal leukoencephalopathy co-occurrent with human immunodeficiency virus infection
^ESCTPR795772	Prion protein systemic amyloidosis
^ESCTPR795774	PrP (prion protein) systemic amyloidosis
^ESCTQF678061	Q fever aseptic meningitis
^ESCTQF678062	Q fever encephalitis
^ESCTRA500472	Rasmussen encephalitis
^ESCTRA514810	Rabies prodrome
^ESCTRA514812	Rabies coma
^ESCTRA514813	Rabies - recovery phase
^ESCTRH474447	Rhinocerebral phycomycosis
^ESCTRH500442	Rhabdovirus encephalitis
^ESCTRI687400	Rio Bravo viral encephalitis
^ESCTRO500437	Rocio virus encephalitis
^ESCTRU270984	Rubella meningoencephalitis
^ESCTRU420072	Rubella infection of central nervous system
^ESCTRU474248	Russian spring-summer encephalitis
^ESCTRU782317	Rubulavirus encephalitis
^ESCTRU846719	Rubella meningitis
^ESCTSA476788	Sarcoid meningitis
^ESCTSA690937	Saint Louis encephalitis
^ESCTSC782372	Schistosoma encephalitis
^ESCTSC782374	Schistosoma haematobium encephalitis
^ESCTSC782376	Schistosoma mansoni encephalitis
^ESCTSC782378	Schistosoma japonicum encephalitis
^ESCTSE476761	Secondary syphilitic meningitis
^ESCTSE500503	Septic thrombophlebitis of great cerebral vein
^ESCTSE514952	Secondary neurosyphilis
^ESCTSE591252	Septic thrombophlebitis of lateral sinus
^ESCTSE634934	Seizures complicating infection
^ESCTSE636740	Seizures complicating infection in the newborn
^ESCTSI274295	Simian B encephalomyelitis
^ESCTSI687876	Siberian tick-borne encephalitis
^ESCTSL420053	Slow virus infection
^ESCTSL690936	SLE - Saint Louis encephalitis
^ESCTSN669497	Snowshoe hare meningitis
^ESCTSP353470	Spinal epidural abscess
^ESCTSP353471	Spinal extradural abscess
^ESCTSP372444	Spastic spinal syphilitic paralysis
^ESCTSP474207	Spinal paralytic poliomyelitis
^ESCTSP500583	Spongiform encephalopathy
^ESCTSP769925	Sporadic Jakob-Creutzfeldt disease
^ESCTSP781440	Spinal subdural infectious cyst
^ESCTSP781442	Spinal epidural infectious cyst
^ESCTSS476794	SSPE - Subacute sclerosing panencephalitis
^ESCTST500410	Staphylococcus aureus meningitis
^ESCTST500411	Staphylococcus epidermidis meningitis
^ESCTST634816	Staphylococcus epidermidis ventriculitis
^ESCTST669490	St. Louis meningitis
^ESCTST673015	Streptococcus infection of the central nervous system
^ESCTST690935	St. Louis encephalitis virus neuroinvasive disease
^ESCTST690938	St. Louis encephalitis
^ESCTSU251097	Subacute spongiform encephalopathy
^ESCTSU420052	Subacute adenoviral encephalitis
^ESCTSU500486	Subdural supratentorial pyogenic abscess
^ESCTSU500487	Subdural infratentorial pyogenic abscess
^ESCTSU697147	Subacute adenoviral encephalitis associated with AIDS
^ESCTSU697148	Subacute adenoviral encephalitis associated with acquired immunodeficiency syndrome
^ESCTSU770177	Subacute adenoviral encephalitis co-occurrent with human immunodeficiency virus infection
^ESCTSY284226	Syphilitic gumma of central nervous system
^ESCTSY291660	Syphilis of central nervous system
^ESCTTA271098	Taboparesis
^ESCTTA271099	Tabo paresis
^ESCTTA513976	Tabetic joint
^ESCTTA606049	Tabetic neurosyphilis
^ESCTTB276837	TBE - Central European tick-borne encephalitis
^ESCTTB344953	TB - Tuberculous meningitis
^ESCTTB344954	TBM - Tuberculous meningitis
^ESCTTE476807	TE - Toxoplasma encephalitis
^ESCTTE500438	Tensaw encephalitis
^ESCTTH333685	Thogoto virus disease
^ESCTTH333686	Thogoto fever
^ESCTTI769822	Tickborne encephalitis
^ESCTTO476803	Toxoplasmosis of brain
^ESCTTO673023	Toxicariasis of the central nervous system
^ESCTTO689925	Toxoplasma neuroretinitis
^ESCTTO689926	Toxoplasmosis neuroretinitis
^ESCTTR251100	Transmissible virus dementia
^ESCTTR258825	Trypanosomiasis with meningitis
^ESCTTR276378	Transverse myelopathy syndrome
^ESCTTR366267	Trypanosomiasis with encephalitis
^ESCTTR771731	Tropical spastic paraparesis
^ESCTTR782250	Tropheryma whipplei meningitis
^ESCTTU270155	Tuberculosis of brain
^ESCTTU344951	Tuberculosis of meninges
^ESCTTU733355	Tuberculosis of spinal cord
^ESCTTU733703	Tuberculous arachnoiditis
^ESCTTU733835	Tuberculous abscess of epidural space
^ESCTTU748802	Tuberculoma of spinal cord confirmed
^ESCTTY690939	Type C lethargic encephalitis
^ESCTVA266688	Varicella-zoster meningitis
^ESCTVA288382	Varicella cerebellar ataxia
^ESCTVA474223	Varicella encephalitis
^ESCTVA620517	Van Bogaerts sclerosing leucoencephalitis
^ESCTVA620518	Van Bogaerts sclerosing leukoencephalitis
^ESCTVA620519	Van Bogaert sclerosing leukoencephalitis
^ESCTVA781312	Variably protease sensitive prionopathy
^ESCTVC593164	vCJD - variant Creutzfeldt-Jakob disease
^ESCTVI500421	Viral ventriculitis
^ESCTVI500422	Viral ventriculitis, brain
^ESCTVI591129	Viral disease of central nervous system
^ESCTVI781433	Viral myelitis
^ESCTVO474215	Von Economos disease
^ESCTWE276838	Western European tick-borne encephalitis
^ESCTWE326831	WEE
^ESCTWE326832	Western equine encephalomyelitis
^ESCTWE326833	WEE - Western equine encephalitis
^ESCTWE654511	West Nile encephalitis
^ESCTWE669489	West Nile meningitis
^ESCTWE687878	West-Siberian tick-borne encephalitis
^ESCTWH783408	White matter disorder caused by infection
EMISNQSP44	Sporadic Creutzfeldt-Jakob disease
EMISNQVA13	Variant Creutzfeldt-Jakob disease
^ESCT1165696	Primary peritonitis
^ESCT1362400	Eosinophilic peritonitis
^ESCT1362401	Peritoneal eosinophilia
^ESCT1362808	Aseptic peritoneal eosinophilia after dialysis
^ESCT1362809	Aseptic peritoneal eosinophilia due to and following dialysis
^ESCT1362810	Aseptic peritonitis after dialysis
^ESCT1365278	Peritonitis due to abscess
^ESCT1377762	Aseptic peritonitis following procedure
^ESCT1390130	Pelvic peritonitis
^ESCT1390131	Acute pelvic peritonitis
^ESCT1390132	Inflammation of pelvis caused by Chlamydia trachomatis
^ESCT1390133	Chronic inflammation of pelvic peritoneum
^ESCT1390134	Chronic pelvic peritonitis
^ESCT1391137	Typhoid peritonitis
^ESCT1393817	Acute infective localised peritonitis
^ESCT1405804	Chemical peritonitis due to and following a procedure
^ESCTAB337817	Abscess of omentum
^ESCTAB370252	Abscess of peritoneum
^ESCTAC263939	Acute suppurative peritonitis
^ESCTAC295534	Acute obstructive appendicitis with perforation AND peritonitis
^ESCTAC296374	Acute appendicitis with generalized peritonitis
^ESCTAC301323	Acute bacterial peritonitis
^ESCTAC313773	Acute caecitis with perforation AND peritonitis
^ESCTAC313774	Acute cecitis with perforation AND peritonitis
^ESCTAC335760	Acute generalised peritonitis
^ESCTAC335761	Acute generalized peritonitis
^ESCTAC354491	Acute gangrenous appendicitis with perforation AND peritonitis
^ESCTAC355715	Acute fulminating appendicitis with perforation AND peritonitis
^ESCTAC750728	Acute appendicitis with localized peritonitis
^ESCTAP351097	Appendicular abscess
^ESCTAS367734	Aseptic peritonitis following a procedure
^ESCTBA508828	Barium peritonitis
^ESCTBI309230	Bile peritonitis
^ESCTBI309232	Biliary peritonitis
^ESCTCA751881	CAPD (Continuous ambulatory peritoneal dialysis) associated peritonitis
^ESCTCH318156	Chemical peritonitis following a procedure
^ESCTCH392242	Chronic peritonitis
^ESCTCH479153	Chronic female pelvic peritonitis
^ESCTFA332349	Failed attempted termination of pregnancy with pelvic peritonitis
^ESCTFA332350	Failed attempted abortion with pelvic peritonitis
^ESCTFE508823	Fecal peritonitis
^ESCTFI329000	Fibrinous peritonitis
^ESCTFU508824	Fungal peritonitis
^ESCTGO596811	Gonococcal pelvic peritonitis
^ESCTGR381194	Granulomatous peritonitis
^ESCTIN442271	Infectious peritonitis
^ESCTIN749878	Induced termination of pregnancy complicated by pelvic peritonitis
^ESCTME343181	Meconium peritonitis
^ESCTME389917	Metroperitonitis
^ESCTME783738	Mesenteric peritonitis with mesenteric fat necrosis
^ESCTME783739	Mesenteric peritonitis
^ESCTME783740	Mesenteric peritonitis co-occurrent and due to mesenteric fat necrosis
^ESCTMI389785	Miscarriage with pelvic peritonitis
^ESCTPA478656	Paracolic abscess
^ESCTPA508825	Parasitic peritonitis
^ESCTPE328733	Peritonitis of undetermined cause
^ESCTPE389916	Perimetritis
^ESCTPE478659	Pericecal abscess
^ESCTPE559205	Peritonitis secondary to peritoneal dialysis
^ESCTPE708030	Peritonitis after surgery
^ESCTPE714810	Peritonitis due to infected peritoneal dialysis catheter
^ESCTPE832241	Peritonitis due to perforation of gastrointestinal tract
^ESCTPO708029	Postoperative peritonitis
^ESCTPO720991	Postcholecystectomy bile peritonitis
^ESCTPR268848	Primary bacterial peritonitis
^ESCTPU508819	Purulent peritonitis
^ESCTRE278718	Retrocecal abscess
^ESCTRE390527	Retractile mesenteritis
^ESCTSB268850	SBP - Spontaneous bacterial peritonitis
^ESCTSC770833	Sclerosing peritonitis as complication of peritoneal dialysis
^ESCTSC770834	Sclerosing peritonitis due to peritoneal dialysis
^ESCTSP389786	Spontaneous abortion with pelvic peritonitis
^ESCTST508827	Starch peritonitis
^ESCTSU296678	Subphrenic peritonitis
^ESCTSU335078	Subdiaphragmatic abscess
^ESCTSU508820	Suppurative peritonitis
^ESCTTA508826	Talc peritonitis
^ESCTTE749879	Termination of pregnancy complicated by pelvic peritonitis
^ESCTTU321835	Tuberculosis of peritoneum
^ESCTTU321837	Tuberculosis (TB) peritonitis
^ESCTUR320277	Urine peritonitis
^ESCTUR320278	Uroperitonitis
^ESCTUR320279	Urinary peritonitis
^ESCT1191722	Infection of cesarean section AND/OR perineal wound
^ESCT1192005	[X]Other specified puerperal infection
^ESCT1192610	Major puerperal infection
^ESCTBR480275	Breast abscess after childbirth
^ESCTCH254459	Childbed fever
^ESCTIN288838	Infection of caesarean section AND/OR perineal wound
^ESCTOB480281	Obstetric non-purulent mastitis - delivered with postnatal complication
^ESCTOB480282	Obstetric non-purulent mastitis with antenatal complication
^ESCTOB480285	Obstetric non-purulent mastitis with postnatal complication
^ESCTPO254461	Postpartum sepsis
^ESCTPO468257	Postnatal infection
^ESCTPO468258	Postpartum infection
^ESCTPO480270	Postpartum nipple infection
^ESCTPO480276	Postpartum breast abscess
^ESCTPU254457	Puerperal septicemia
^ESCTPU254458	Puerperal fever
^ESCTPU480187	Puerperal septicemia - delivered with postnatal complication
^ESCTPU480188	Puerperal sepsis with postnatal complication
^ESCTPU480189	Puerperal septicemia with postnatal complication
^ESCT1170449	Pyelonephritis in pregnancy
^ESCT1376745	Acute bacterial TIN (tubulointerstitial nephritis)
^ESCT1376860	Acute viral TIN (tubulointerstitial nephritis)
^ESCT1378170	Acute fungal TIN (tubulointerstitial nephritis)
^ESCT1393815	Acute pyelonephritis caused by bacterium
^ESCT1393816	Acute bacterial pyelonephritis
^ESCTAC261840	Acute pyonephrosis with renal medullary necrosis
^ESCTAC276584	Acute tubulointerstitial nephritis associated with systemic infection
^ESCTAC285627	Acute bacterial tubulointerstitial nephritis
^ESCTAC285628	Acute bacterial T.I.N.
^ESCTAC294633	Acute viral tubulointerstitial nephritis
^ESCTAC294634	Acute viral T.I.N.
^ESCTAC309135	Acute PN - pyelonephritis
^ESCTAC309137	Acute kidney infection
^ESCTAC358930	Acute infectious tubulointerstitial nephritis
^ESCTAC388968	Acute pyonephrosis without renal medullary necrosis
^ESCTAC398199	Acute fungal tubulointerstitial nephritis
^ESCTAC398200	Acute fungal T.I.N.
^ESCTAC435550	Acute focal pyelonephritis
^ESCTAP309136	APN - Acute pyelonephritis
^ESCTBA801684	Bacterial nephritis
^ESCTCH478924	Chronic non-obstructive atrophic pyelonephritis
^ESCTCM509631	CMV - Cytomegalovirus-induced glomerulonephritis
^ESCTCP352946	CPN - Chronic pyelonephritis
^ESCTDI435551	Diffuse pyelonephritis
^ESCTDI846431	Diphtheria tubulointerstitial nephropathy
^ESCTFA761379	Familial non-obstructive reflux-associated chronic pyelonephritis
^ESCTFA761380	Familial reflux nephropathy
^ESCTFO435549	Focal pyelonephritis
^ESCTMU277169	Mumps nephritis
^ESCTMY406384	Mycoplasmal pyelonephritis
^ESCTNE478925	Nephropathy associated with vesicoureteral reflux
^ESCTNO478923	Non-obstructive reflux-associated chronic pyelonephritis
^ESCTOB797819	Obstructive pyelonephritis
^ESCTPE381166	Perirenal abscess
^ESCTPY478933	Pyelonephritis associated with another disorder
^ESCTPY478936	Pyelitis associated with another disorder
^ESCTRE478927	Reflux nephropathy
^ESCTRE700545	Recurrent obstructive pyelonephritis
^ESCTRN478926	RN - Reflux nephropathy
^ESCTSA846721	Salmonella pyelonephritis
^ESCTSE478935	Secondary pyelonephritis
^ESCTSU435372	Subacute pyelonephritis
^ESCTTB321405	TB - Renal tuberculosis
^ESCTTO846753	Toxoplasma tubulointerstitial nephropathy
^ESCTXG312595	XGP - Xanthogranulomatous pyelonephritis
^ESCTXG312596	XGPN - Xanthogranulomatous pyelonephritis
EMISNQUR11	Urosepsis
^ESCT1272249	Sepsis due to urinary tract infection
^ESCT1275862	Urosepsis
^ESCT1275863	Urinary sepsis
^ESCT1165488	Perichondritis of trachea
^ESCT1165914	Infection causing tracheitis in neonate
^ESCT1165915	Infection causing neonatal tracheitis
^ESCT1167431	Chronic inflammation of mastoid cavity
^ESCT1172464	Recurrent acute streptococcal tonsillitis
^ESCT1202723	Chronic serous otitis media of left ear
^ESCT1202724	Chronic serous otitis media of right ear
^ESCT1303160	Croup
^ESCT1367555	Bilateral recurrent acute suppurative otitis media of middle ears
^ESCT1367556	Recurrent acute suppurative otitis media of both middle ears
^ESCT1367557	Recurrent acute suppurative otitis media of bilateral middle ears
^ESCT1368918	Bilateral recurrent acute serous otitis media of middle ears
^ESCT1368919	Recurrent acute serous otitis media of bilateral middle ears
^ESCT1368920	Recurrent acute serous otitis media of both middle ears
^ESCT1368921	Bilateral spontaneous rupture of tympanic membranes of ears co-occurrent and due to recurrent acute suppurative otitis media
^ESCT1368922	Spontaneous rupture of tympanic membranes of both ears co-occurrent and due to recurrent acute suppurative otitis media
^ESCT1368923	Spontaneous rupture of tympanic membranes of bilateral ears co-occurrent and due to recurrent acute suppurative otitis media
^ESCT1368924	Spontaneous rupture of eardrums of bilateral ears co-occurrent and due to recurrent acute suppurative otitis media
^ESCT1368925	Recurrent acute suppurative otitis media of bilateral ears with spontaneous rupture of tympanic membranes
^ESCT1368934	Bilateral chronic mastoiditis
^ESCT1368935	Chronic inflammation of bilateral mastoids
^ESCT1368936	Chronic inflammation of both mastoids
^ESCT1368937	Bilateral middle ear chronic mucoid otitis media
^ESCT1368938	Chronic mucoid otitis media of bilateral middle ears
^ESCT1368939	Chronic mucoid otitis media of both middle ears
^ESCT1368944	Bilateral chronic tympanitis
^ESCT1368945	Chronic bilateral myringitis
^ESCT1368946	Chronic bilateral tympanitis
^ESCT1368947	Chronic inflammation of both tympanic membranes
^ESCT1368948	Chronic inflammation of bilateral tympanic membranes
^ESCT1368955	Bilateral chronic otitis media of ears following insertion of tympanic ventilation tube
^ESCT1368956	Chronic otitis media of both ears following insertion of tympanic ventilation tube
^ESCT1368957	Chronic otitis media of bilateral ears following insertion of tympanic ventilation tube
^ESCT1368958	Bilateral chronic suppurative otitis media of middle ears
^ESCT1368959	Chronic purulent otitis media of bilateral middle ears
^ESCT1368960	Chronic suppurative otitis media of both ears
^ESCT1368961	Chronic suppurative otitis media of bilateral middle ears
^ESCT1369015	Bilateral mastoiditis
^ESCT1369016	Inflammation of bilateral mastoids
^ESCT1369017	Inflammation of both mastoids
^ESCT1369080	Acute left mastoiditis
^ESCT1369081	Acute inflammation of left mastoid
^ESCT1369082	Recurrent acute suppurative otitis media of left ear with spontaneous rupture of tympanic membrane
^ESCT1369083	Spontaneous rupture of tympanic membrane of left ear co-occurrent and due to recurrent acute suppurative otitis media
^ESCT1369084	Spontaneous rupture of eardrum of left ear co-occurrent and due to recurrent acute suppurative otitis media
^ESCT1369085	Adhesive otitis media of left middle ear
^ESCT1369086	Fibrotic adhesive otitis media of left ear
^ESCT1369087	Chronic adhesive otitis media of left ear
^ESCT1369095	Chronic left mastoiditis
^ESCT1369096	Chronic inflammation of left mastoid
^ESCT1369097	Chronic mucoid otitis media of left middle ear
^ESCT1369100	Chronic left myringitis
^ESCT1369101	Chronic left tympanitis
^ESCT1369102	Chronic inflammation of left tympanic membrane
^ESCT1369105	Chronic otitis media of left ear following insertion of tympanic ventilation tube
^ESCT1369106	Chronic suppurative otitis media of left middle ear
^ESCT1369107	Chronic purulent otitis media of left middle ear
^ESCT1369139	Left mastoiditis
^ESCT1369140	Inflammation of left mastoid
^ESCT1369180	Acute right mastoiditis
^ESCT1369181	Acute inflammation of right mastoid
^ESCT1369182	Recurrent acute suppurative otitis media of right ear with spontaneous rupture of tympanic membrane
^ESCT1369183	Spontaneous rupture of eardrum of right ear co-occurrent and due to recurrent acute suppurative otitis media
^ESCT1369184	Spontaneous rupture of tympanic membrane of right ear co-occurrent and due to recurrent acute suppurative otitis media
^ESCT1369185	Adhesive otitis media of right middle ear
^ESCT1369186	Chronic adhesive otitis media of right ear
^ESCT1369187	Fibrotic adhesive otitis media of right ear
^ESCT1369195	Chronic right mastoiditis
^ESCT1369196	Chronic inflammation of right mastoid
^ESCT1369197	Chronic mucoid otitis media of right middle ear
^ESCT1369200	Chronic right myringitis
^ESCT1369201	Chronic right tympanitis
^ESCT1369202	Chronic inflammation of right tympanic membrane
^ESCT1369205	Chronic otitis media of right ear following insertion of tympanic ventilation tube
^ESCT1369206	Chronic suppurative otitis media of right middle ear
^ESCT1369207	Chronic purulent otitis media of right middle ear
^ESCT1369238	Right mastoiditis
^ESCT1369239	Inflammation of right mastoid
^ESCT1391190	Tuberculosis of middle ear
^ESCT1416324	Inflammatory tracheobronchial papilloma
^ESCT1417521	Bilateral mucoid otitis media of middle ears
^ESCT1417522	Acute mucoid otitis media of bilateral middle ears
^ESCT1417523	Acute mucoid otitis media of both middle ears
^ESCT1417524	Bilateral adhesive otitis media of middle ears
^ESCT1417525	Adhesive otitis media of both middle ears
^ESCT1417526	Adhesive otitis media of bilateral middle ears
^ESCT1417538	Bilateral chronic serosanguineous otitis media of middle ears
^ESCT1417539	Chronic serosanguineous otitis media of bilateral middle ears
^ESCT1417540	Chronic serosanguineous otitis media of both middle ears
^ESCT1417562	Acute mucoid otitis media of left middle ear
^ESCT1417566	Chronic atticoantral suppurative otitis media of left middle ear
^ESCT1417568	Chronic tubotympanic suppurative otitis media of left middle ear
^ESCT1417582	Acute mucoid otitis media of right middle ear
^ESCT1417586	Chronic atticoantral suppurative otitis media of right middle ear
^ESCT1417588	Chronic tubotympanic suppurative otitis media of right middle ear
^ESCTAB342490	Abscess of trachea
^ESCTAB388061	Abscess of parapharyngeal space
^ESCTAB388062	Abscess of lateral pharyngeal space
^ESCTAC250324	Acute tympanitis
^ESCTAC263243	Acute seromucinous otitis media
^ESCTAC273697	Acute suppurative otitis media without spontaneous rupture of ear drum
^ESCTAC275070	Acute inflammation of nasal sinus
^ESCTAC275071	Acute inflammation of sinus
^ESCTAC275072	Acute infection of sinus
^ESCTAC280788	Acute exudative otitis media
^ESCTAC297620	Acute epiglottitis and supraglottitis
^ESCTAC306678	Acute transudative otitis media
^ESCTAC306679	Acute middle ear effusion
^ESCTAC306680	Acute MEE - Acute middle ear effusion
^ESCTAC334891	Acute mucoid otitis media
^ESCTAC360324	Acute ethmoiditis
^ESCTAC372774	Acute bacterial sinusitis
^ESCTAC376059	Acute sanguinous otitis media
^ESCTAC376060	Acute non-suppurative otitis media with haemotympanum
^ESCTAC376061	Acute non-suppurative otitis media with hemotympanum
^ESCTAC376062	Acute non-suppurative otitis media - sanguinous
^ESCTAC376063	Acute non-suppurative otitis media - bloody
^ESCTAC388436	Acute tubotympanic catarrh
^ESCTAC388437	Acute catarrhal otitis media
^ESCTAC390295	Acute suppurative otitis media with spontaneous rupture of ear drum
^ESCTAC390297	Acute suppurative otitis media with discharge
^ESCTAC417159	Acute suppurative mastoiditis
^ESCTAC419709	Acute mastoiditis with complications
^ESCTAC465637	Acute necrotising ulcerative gingivostomatitis
^ESCTAC465639	Acute necrotizing ulcerative gingivostomatitis
^ESCTAC477455	Acute serous otitis media
^ESCTAC477470	Acute purulent otitis media
^ESCTAC477471	Acute suppurative otitis media due to another disease
^ESCTAC478015	Acute exudative tonsillitis
^ESCTAC503401	Acute mastoiditis with neck abscess
^ESCTAC503404	Acute mastoiditis with facial paralysis
^ESCTAC503405	Acute mastoiditis and facial palsy
^ESCTAC503406	Acute mastoiditis with labyrinthitis
^ESCTAC505592	Acute toxic tracheobronchitis
^ESCTAC505593	Acute toxic bronchitis
^ESCTAC557379	Acute fibrinous laryngotracheobronchitis
^ESCTAC601583	Acute infective tracheobronchitis
^ESCTAC620426	Acute nonsuppurative otitis media
^ESCTAC621488	Acute necrotising otitis media
^ESCTAC621489	Acute necrotizing otitis media
^ESCTAC661640	Acute necrotizing ulcerative gingivitis
^ESCTAC661644	Acute ulceromembranous gingivitis
^ESCTAC798735	Acute bilateral otitis media with effusion
^ESCTAC802513	Acute persistent otitis media
^ESCTAD262242	Adhesive otitis media
^ESCTAD283279	Adhesive middle ear disease with adhesions of drum head to stapes
^ESCTAD283280	Adhesion of tympanic membrane to stapes
^ESCTAD301058	Adhesive middle ear disease with adhesions of drum head to incus
^ESCTAD301059	Adhesion of tympanic membrane to incus
^ESCTAD313114	Adhesive middle ear disease with adhesions of drum head to promontorium
^ESCTAD313115	Adhesion of tympanic membrane to promontory
^ESCTAN273812	Angina tonsillaris
^ESCTAN661642	ANUG
^ESCTAO254864	AOM - Acute otitis media
^ESCTAS477469	ASOM - Acute suppurative otitis media
^ESCTAS761875	Aspergillus tracheobronchitis
^ESCTAT503387	Atrophic tympanic membrane
^ESCTAT503388	Atelectasis of eardrum
^ESCTBA757611	Bacterial tonsillitis
^ESCTBA757612	Bacterial otitis media
^ESCTBA757613	Bacterial sinusitis
^ESCTBE306032	Benign chronic suppurative otitis media with anterior perforation of ear drum
^ESCTBE503403	Bezolds abscess
^ESCTBL334892	Blue drum syndrome
^ESCTBO292413	Bordetellosis
^ESCTCA331326	Catarrhal tracheitis
^ESCTCE286934	Cellulitis of pharynx
^ESCTCH262240	Chronic adhesive otitis media
^ESCTCH283682	Chronic otitis media
^ESCTCH295551	Cholesterin granuloma of middle ear
^ESCTCH306031	Chronic tubotympanic disease with anterior perforation of ear drum
^ESCTCH311848	Chronic otitis media with perforation
^ESCTCH314461	Chronic infection of sinus
^ESCTCH317615	Chronic atticoantral suppurative otitis media
^ESCTCH317616	Chronic atticoantral disease with posterior AND/OR superior marginal perforation of ear drum
^ESCTCH320157	Chronic exudative otitis media
^ESCTCH344547	Chronic seromucinous otitis media
^ESCTCH378254	Chronic middle ear effusion
^ESCTCH378264	Chronic transudative otitis media
^ESCTCH378265	Chronic secretory otitis media
^ESCTCH378266	Chronic MEE - Chronic middle ear effusion
^ESCTCH378267	Chronic non-suppurative otitis media with effusion
^ESCTCH382629	Chronic non-suppurative otitis media with effusion - serous
^ESCTCH392483	Chronic tubotympanic suppurative otitis media
^ESCTCH395854	Chronic tympanitis
^ESCTCH395856	Chronic myringitis
^ESCTCH417160	Chronic suppurative mastoiditis
^ESCTCH477463	Chronic eustachian salpingitis
^ESCTCH503382	Chronic non-suppurative otitis media
^ESCTCH503385	Chronic non-suppurative otitis media without effusion
^ESCTCH710837	Chronic otitis media after insertion of tympanic ventilation tube
^ESCTCH710838	Chronic otitis media after insertion of grommet
^ESCTCH733478	Cholesterin granuloma of mastoid
^ESCTCH737562	Chronic otitis media with sanguineous effusion
^ESCTCI503402	Citellis abscess
^ESCTCR365782	Croup syndrome
^ESCTCS311845	CSOM - Chronic suppurative otitis media
^ESCTDI331335	Diphtheritic laryngotracheitis
^ESCTDR653082	Drainage of abscess of peritonsillar tissues
^ESCTEM256320	Empyema of mastoid
^ESCTEU551711	Eustachian salpingitis
^ESCTEX302763	Exudative otitis media
^ESCTFI262241	Fibrotic adhesive otitis media
^ESCTFU474385	Fusospirochetal pharyngitis
^ESCTFU474386	Fusospirochaetal pharyngitis
^ESCTFU514790	Fusobacterial necrotizing tonsillitis
^ESCTGL378255	Glue ear - mucoid
^ESCTGL382626	Glue ear - serous
^ESCTGO370896	Gonorrhoea of pharynx
^ESCTGO370897	Gonorrhea of pharynx
^ESCTGO370898	Gonococcal pharyngitis
^ESCTGR311090	Gradenigo syndrome
^ESCTGR503375	Granular myringitis
^ESCTHA280192	Haemophilus influenzae otitis media
^ESCTHA369375	Haemophilus influenzae laryngotracheobronchitis
^ESCTHA782252	Haemophilus influenzae sinusitis
