prodcode	CodingSystem	productname	gemscriptcode
45766	prodcode	OxyContin 60mg modified-release tablets (Napp Pharmaceuticals Ltd)	99596020
45788	prodcode	OxyContin 15mg modified-release tablets (Napp Pharmaceuticals Ltd)	99592020
45790	prodcode	Oxycodone 15mg modified-release tablets	99586020
45800	prodcode	Tapentadol 200mg modified-release tablets	99823020
45811	prodcode	Tapentadol 50mg tablets	99801020
45814	prodcode	First Resort Double Action Pain Relief 12.5mg tablets (Actavis UK Ltd)	99265020
45827	prodcode	Oxycodone 30mg modified-release tablets	99588020
45830	prodcode	OxyContin 120mg modified-release tablets (Napp Pharmaceuticals Ltd)	99562020
45842	prodcode	Ibuprofen 600mg Tablet (Celltech Pharma Europe Ltd)	49828020
45894	prodcode	Fentanyl 100micrograms/dose nasal spray	97503020
45929	prodcode	Oxycodone 60mg modified-release tablets	99590020
45936	prodcode	Palexia 50mg tablets (Grunenthal Ltd)	99813020
45982	prodcode	Palexia SR 50mg tablets (Grunenthal Ltd)	99827020
46018	prodcode	Tapentadol 100mg modified-release tablets	99819020
46019	prodcode	Tapentadol 150mg modified-release tablets	99821020
46020	prodcode	Palexia SR 100mg tablets (Grunenthal Ltd)	99829020
46021	prodcode	Tapentadol 50mg modified-release tablets	99817020
46022	prodcode	Palexia 75mg tablets (Grunenthal Ltd)	99815020
46141	prodcode	Nurofen Tension Headache 342mg caplets (Reckitt Benckiser Healthcare (UK) Ltd)	89638020
46159	prodcode	Palexia SR 150mg tablets (Grunenthal Ltd)	99831020
46187	prodcode	Oxycodone 120mg modified-release tablets	99560020
46279	prodcode	Tramadol 200mg modified-release capsules (A A H Pharmaceuticals Ltd)	76711020
46342	prodcode	Medifen 3with months 100mg/5ml Oral suspension (SSL International Plc)	99120020
46354	prodcode	PecFent 400micrograms/dose nasal spray (Kyowa Kirin Ltd)	98965020
46461	prodcode	Tapentadol 75mg tablets	99803020
46498	prodcode	Paracetamol 1000mg with phenylephrine 12mg & ascorbic acid 100mg sachet	77653020
46511	prodcode	Co-codamol 15mg/500mg effervescent tablets sugar free	243021
46544	prodcode	Paracetamol 500mg capsules (Wockhardt UK Ltd)	77039020
46555	prodcode	Fentanyl 800microgram buccal tablets sugar free	96377020
46559	prodcode	Fencino 12micrograms/hour transdermal patches (Ethypharm UK Ltd)	229021
46560	prodcode	Fencino 50micrograms/hour transdermal patches (Ethypharm UK Ltd)	233021
46587	prodcode	Tramadol 100mg/ml oral drops	78021
46633	prodcode	Co-codamol 8mg/500mg capsules (A A H Pharmaceuticals Ltd)	74959020
46638	prodcode	Paracetamol 500mg / Ibuprofen 200mg tablets	124021
46643	prodcode	Zeridame SR 150mg tablets (Actavis UK Ltd)	94311020
46657	prodcode	Fencino 75micrograms/hour transdermal patches (Ethypharm UK Ltd)	235021
46658	prodcode	Fencino 100micrograms/hour transdermal patches (Ethypharm UK Ltd)	237021
46659	prodcode	Palexia SR 200mg tablets (Grunenthal Ltd)	99833020
46729	prodcode	Co-codamol 15mg/500mg capsules	469021
46733	prodcode	Fencino 25micrograms/hour transdermal patches (Ethypharm UK Ltd)	231021
46763	prodcode	Paracetamol 500mg/5ml oral suspension	513021
46844	prodcode	Dicloflex 75mg SR tablets (Actavis UK Ltd)	99460020
46846	prodcode	Paracetamol 500mg/5ml oral solution	473021
46860	prodcode	Anadin LiquiFast 200mg effervescent tablets (Pfizer Consumer Healthcare Ltd)	99382020
46898	prodcode	Codipar 15mg/500mg capsules (AMCo)	471021
46904	prodcode	Nuromol 200mg/500mg tablets (Reckitt Benckiser Healthcare (UK) Ltd)	130021
46906	prodcode	Co-codamol 8mg+500mg Effervescent tablet (Numark Management Ltd)	59611020
46921	prodcode	Ibuprofen 400mg tablets (Ranbaxy (UK) Ltd)	60160020
46940	prodcode	Ketoprofen 100mg capsules (Mylan)	59918020
46942	prodcode	Ibuprofen 600mg tablets (IVAX Pharmaceuticals UK Ltd)	55366020
46967	prodcode	Mefenamic acid 250mg Capsule (Sandoz Ltd)	59436020
46968	prodcode	Mefenamic acid 250mg capsules (Mylan)	60540020
46987	prodcode	Co-codamol 15mg+500mg Tablet (Hillcross Pharmaceuticals Ltd)	77582020
47003	prodcode	Codeine 60mg tablets (Ranbaxy (UK) Ltd)	60101020
47071	prodcode	Co-dydramol (dihydrocodeine and paracetamol) 10mg with 500mg/5ml oral suspension	547021
47072	prodcode	Omnopon 15.4mg/ml Injection (Roche Products Ltd)	50844020
47081	prodcode	Paracetamol 500mg with codeine phosphate 12.8mg & caffeine 30mg effervescent tablet	98453020
47116	prodcode	Paracetamol 500mg soluble tablets (Almus Pharmaceuticals Ltd)	71562020
47154	prodcode	Filnarine SR 200mg tablets (Teva UK Ltd)	96620020
47200	prodcode	Propain Plus caplets (Ceuta Healthcare Ltd)	453021
47211	prodcode	Paracetamol 500mg capsules (Focus Pharmaceuticals Ltd)	73202020
47350	prodcode	Voltarol Active 4% spray (Novartis Consumer Health UK Ltd)	836021
47399	prodcode	Tapentadol 250mg modified-release tablets	99825020
47413	prodcode	Fentanyl 75micrograms/hr Transdermal patch (Sandoz Ltd)	72774020
47460	prodcode	Palexia SR 250mg tablets (Grunenthal Ltd)	99835020
47501	prodcode	Rhumalgan SR 75mg capsules (Almus Pharmaceuticals Ltd)	59021
47508	prodcode	Codipar 15mg/500mg effervescent tablets (AMCo)	245021
47555	prodcode	Morphine sulfate 10mg/10ml solution for injection Minijet pre-filled syringes (UCB Pharma Ltd)	90411020
47671	prodcode	Diamorphine hydrochloride 10mg Injection (Approved Prescription Services Ltd)	54713020
47672	prodcode	Diamorphine hydrochloride 30mg Injection (Hillcross Pharmaceuticals Ltd)	49498020
47753	prodcode	Morphine 90mg modified-release capsules	96061020
47759	prodcode	Fentanyl 400micrograms/dose nasal spray	98961020
47816	prodcode	Tenoxicam 20mg Tablet (Sovereign Medical Ltd)	66615020
47820	prodcode	Voltarol Pain-eze Extra Strength 25mg tablets (Novartis Consumer Health UK Ltd)	164021
47834	prodcode	Paracetamol 500mg soluble tablets (Actavis UK Ltd)	67565020
47847	prodcode	Co-codamol 30mg/500mg capsules (Zentiva)	73826020
47854	prodcode	Tramadol (roi) Tablet	92639020
47867	prodcode	Morphine 150mg modified-release capsules	96069020
47919	prodcode	Codeine phosphate 15mg Tablet (Wockhardt UK Ltd)	76335020
47949	prodcode	Morphine 120mg modified-release capsules	96067020
47952	prodcode	Codeine phosphate 30mg Tablet (Wockhardt UK Ltd)	76338020
47964	prodcode	Entonox cylinders size D (BOC Ltd)	936021
47985	prodcode	M-eslon 10mg Capsule (Trinity Pharmaceuticals Ltd)	79715020
48004	prodcode	Codeine 30mg tablets (Ranbaxy (UK) Ltd)	60100020
48059	prodcode	Diclofenac potassium 50mg tablets (A A H Pharmaceuticals Ltd)	77150020
48062	prodcode	Ibuprofen 200mg Tablet (Wockhardt UK Ltd)	78798020
48064	prodcode	Ketamine 100mg/5ml Oral solution (Martindale Pharmaceuticals Ltd)	73545020
48084	prodcode	Ibuprofen 200mg/5ml oral suspension	94572020
48090	prodcode	Tramadol 200mg modified-release tablets (A A H Pharmaceuticals Ltd)	70246020
48128	prodcode	Pethidine 100mg/2ml solution for injection ampoules (Martindale Pharmaceuticals Ltd)	72883020
48129	prodcode	Paracetamol 120mg/5ml oral suspension paediatric sugar free (Vantage)	76615020
48133	prodcode	Dihydrocodeine 30mg tablets (Almus Pharmaceuticals Ltd)	75444020
48136	prodcode	Codeine 15mg tablets (Almus Pharmaceuticals Ltd)	78547020
48138	prodcode	Ibuprofen 200mg tablets (Aspar Pharmaceuticals Ltd)	68817020
48148	prodcode	Pethidine 100mg/2ml solution for injection ampoules (Actavis UK Ltd)	72877020
48153	prodcode	Codeine 60mg tablets (Actavis UK Ltd)	49479020
48157	prodcode	Paracetamol 120mg/5ml oral suspension paediatric sugar free (A A H Pharmaceuticals Ltd)	68014020
48158	prodcode	Diamorphine 5mg powder for solution for injection vials (Teva UK Ltd)	76863020
48178	prodcode	Panadol Extra Advance 500mg/65mg tablets (GlaxoSmithKline Consumer Healthcare)	99604020
48253	prodcode	Lyrica 150mg capsules (Lexon (UK) Ltd)	10912020
48259	prodcode	Diamorphine 5mg powder for solution for injection ampoules	4421020
48295	prodcode	Paracetamol 250mg/5ml oral suspension sugar free	4271020
48301	prodcode	Paracetamol 120mg/5ml oral suspension paediatric	4237020
48311	prodcode	Co-codamol 30mg/500mg caplets (Kent Pharmaceuticals Ltd)	4312020
48326	prodcode	Ibuprofen 100mg/5ml oral suspension sugar free	8170020
48330	prodcode	Paracetamol 250mg/5ml oral suspension 5ml sachets sugar free	14742020
48354	prodcode	Paracetamol 120mg/5ml oral suspension paediatric sugar free	4259020
48413	prodcode	Diamorphine 5mg powder for solution for injection vials	36812020
48434	prodcode	Diamorphine 10mg powder for solution for injection ampoules	4424020
48444	prodcode	Calpol Infant 120mg/5ml oral suspension sugar free (McNeil Products Ltd)	4262020
48483	prodcode	Diamorphine 30mg powder for solution for injection ampoules	4428020
48526	prodcode	Paracetamol 1g suppositories	20981020
48535	prodcode	Paracetamol 500mg caplets (Rusco Ltd)	4213020
48546	prodcode	Ibuprofen 400mg caplets (Bristol Laboratories Ltd)	8156020
48561	prodcode	Calpol Six Plus 250mg/5ml oral suspension sugar free (McNeil Products Ltd)	4276020
48562	prodcode	Ibuprofen 100mg/5ml oral suspension 5ml sachets sugar free	14177020
48568	prodcode	Boots Rapid Ibuprofen lysine 342mg tablets (The Boots Company Plc)	14108020
48571	prodcode	Durogesic DTrans 50micrograms transdermal patches (Waymade Healthcare Plc)	9330020
48597	prodcode	Paracetamol 500mg caplets (Alliance Healthcare (Distribution) Ltd)	4205020
48604	prodcode	Morphine sulfate 10mg/1ml solution for injection ampoules	9738020
48622	prodcode	Calpol Infant 120mg/5ml oral suspension 5ml sachets sugar free (McNeil Products Ltd)	13350020
48644	prodcode	Ibuprofen 400mg caplets (Lloyds Pharmacy Ltd)	8148020
48738	prodcode	Nurofen for Children 100mg/5ml oral suspension orange (Reckitt Benckiser Healthcare (UK) Ltd)	8174020
48775	prodcode	Co-codamol 30mg/500mg caplets (AMCo)	41378020
48810	prodcode	Dysman 250 capsules (Ashbourne Pharmaceuticals Ltd)	8229020
48816	prodcode	Disprol Paracetamol 120mg/5ml oral suspension (Reckitt Benckiser Healthcare (UK) Ltd)	4266020
48871	prodcode	Diclofenac potassium 25mg tablets (Accord Healthcare Ltd)	77023020
48880	prodcode	Diamorphine 10mg powder for solution for injection vials	36806020
48912	prodcode	Diamorphine 30mg powder for solution for injection vials	36808020
48913	prodcode	Diamorphine 100mg powder for solution for injection ampoules	4433020
48953	prodcode	Diamorphine 100mg powder for solution for injection vials	36804020
48964	prodcode	Codeine 3mg/5ml linctus paediatric	3080020
49059	prodcode	Voltarol 50mg dispersible tablets (Lexon (UK) Ltd)	8090020
49096	prodcode	Paracetamol 500mg caplets (Lloyds Pharmacy Ltd)	4208020
49105	prodcode	Paracetamol 500mg caplets (Teva UK Ltd)	4207020
49133	prodcode	Nurofen for Children 100mg/5ml oral suspension strawberry (Reckitt Benckiser Healthcare (UK) Ltd)	8180020
49219	prodcode	Calpol Infant 120mg/5ml oral suspension (McNeil Products Ltd)	4239020
49266	prodcode	Ibuprofen for Children 100mg/5ml oral suspension (Galpharm International Ltd)	8183020
49277	prodcode	Ibuprofen 200mg caplets (Bristol Laboratories Ltd)	8143020
49314	prodcode	Paracetamol 120mg/5ml oral suspension 5ml sachets sugar free	13347020
49323	prodcode	Marol 150mg modified-release tablets (Teva UK Ltd)	4512020
49324	prodcode	Marol 100mg modified-release tablets (Teva UK Ltd)	4502020
49417	prodcode	Paracetamol 500mg caplets (Kent Pharmaceuticals Ltd)	4204020
49432	prodcode	Calprofen 100mg/5ml oral suspension (McNeil Products Ltd)	8177020
49524	prodcode	Paracetamol 250mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)	4272020
49575	prodcode	Paracetamol 500mg caplets (Vantage)	4211020
49742	prodcode	OxyContin 5mg modified-release tablets (DE Pharmaceuticals)	10627020
49787	prodcode	OxyContin 20mg modified-release tablets (Lexon (UK) Ltd)	4567020
49791	prodcode	OxyNorm 20mg/2ml solution for injection ampoules (Waymade Healthcare Plc)	10745020
49849	prodcode	Paracetamol 500mg caplets (Phoenix Healthcare Distribution Ltd)	4217020
49940	prodcode	OxyNorm 5mg capsules (Lexon (UK) Ltd)	4549020
49976	prodcode	Morphine sulfate 10mg/1ml solution for injection ampoules (A A H Pharmaceuticals Ltd)	9739020
50009	prodcode	Paracetamol 120mg/5ml oral suspension 5ml sachets	21193020
50058	prodcode	Voltarol 50mg dispersible tablets (DE Pharmaceuticals)	8086020
50059	prodcode	Celebrex 100mg capsules (Necessity Supplies Ltd)	8520020
50095	prodcode	OxyNorm 5mg capsules (DE Pharmaceuticals)	4551020
50117	prodcode	Brufen 100mg/5ml syrup (Lexon (UK) Ltd)	39329020
50232	prodcode	Calpol Six Plus 250mg/5ml oral suspension 5ml sachets sugar free (McNeil Products Ltd)	14743020
50266	prodcode	Ibuprofen 200mg caplets (The Boots Company Plc)	8136020
50269	prodcode	Arthrotec 75 gastro-resistant tablets (Mawdsley-Brooks & Company Ltd)	8107020
50314	prodcode	Brufen 600mg effervescent granules sachets (DE Pharmaceuticals)	8169020
50317	prodcode	Voltarol 75mg SR tablets (Lexon (UK) Ltd)	39887020
50343	prodcode	Feldene 0.5% gel (DE Pharmaceuticals)	8553020
50363	prodcode	Nurofen for Children Singles 100mg/5ml oral suspension 5ml sachets strawberry (Reckitt Benckiser Healthcare (UK) Ltd)	14181020
50421	prodcode	Codeine phosphate 15mg Tablet (Celltech Pharma Europe Ltd)	53776020
50468	prodcode	Codeine 15mg tablets (Alliance Healthcare (Distribution) Ltd)	4397020
50482	prodcode	Paracetamol 500mg tablets (DE Pharmaceuticals)	4212020
50504	prodcode	Numark Paracetamol 500mg capsules (Numark Ltd)	4244020
50513	prodcode	Morphine sulfate 10mg/1ml solution for injection ampoules (UCB Pharma Ltd)	73083020
50532	prodcode	Dihydrocodeine 30mg tablets (Bristol Laboratories Ltd)	4444020
50602	prodcode	Diclofenac potassium 50mg tablets (Alliance Healthcare (Distribution) Ltd)	8379020
50628	prodcode	Ibuprofen 400mg caplets (The Boots Company Plc)	8149020
50652	prodcode	Junior Ibuprofen 100mg/5ml oral suspension (Numark Ltd)	8173020
50659	prodcode	Codeine 60mg tablets (A A H Pharmaceuticals Ltd)	49484020
50671	prodcode	Fentanyl 12micrograms/hour transdermal patches (A A H Pharmaceuticals Ltd)	21754020
50726	prodcode	OxyNorm 10mg/1ml solution for injection ampoules (Waymade Healthcare Plc)	10748020
50733	prodcode	OxyContin 10mg modified-release tablets (Mawdsley-Brooks & Company Ltd)	4563020
50785	prodcode	Diclofenac sodium 50mg gastro-resistant tablets (Genesis Pharmaceuticals Ltd)	40590020
50862	prodcode	Marol 200mg modified-release tablets (Teva UK Ltd)	4522020
50881	prodcode	Paracetamol Extra Strength Pain Relief tablets (Galpharm International Ltd)	9673020
50929	prodcode	Durogesic DTrans 12micrograms transdermal patches (Mawdsley-Brooks & Company Ltd)	21756020
50947	prodcode	Tramadol 100mg modified-release capsules (Alliance Healthcare (Distribution) Ltd)	4527020
50984	prodcode	Paracetamol 250mg/5ml oral solution	33456020
51084	prodcode	Co-codamol 30mg/500mg capsules (AMCo)	4340020
51099	prodcode	Voltarol Rapid 50mg tablets (Mawdsley-Brooks & Company Ltd)	8377020
51227	prodcode	Pregabalin 20mg/ml oral solution sugar free	41880020
51235	prodcode	Fentanyl 25micrograms/hour transdermal patches (Phoenix Healthcare Distribution Ltd)	9327020
51242	prodcode	Naproxen 500mg tablets (Pfizer Ltd)	8251020
51284	prodcode	Arcoxia 60mg tablets (Sigma Pharmaceuticals Plc)	10595020
51293	prodcode	Diclofenac potassium 50mg tablets (Phoenix Healthcare Distribution Ltd)	8380020
51327	prodcode	Codeine 30mg tablets (Alliance Healthcare (Distribution) Ltd)	4403020
51339	prodcode	Indometacin 25mg capsules (Genesis Pharmaceuticals Ltd)	40591020
51343	prodcode	Voltarol Rapid 25mg tablets (DE Pharmaceuticals)	39330020
51360	prodcode	Naproxen 250mg tablets (Accord Healthcare Ltd)	8246020
51381	prodcode	Generic Solpadeine Plus capsules	14677020
51384	prodcode	OxyNorm 20mg capsules (DE Pharmaceuticals)	4559020
51595	prodcode	Calpol Infant 120mg/5ml oral suspension 5ml sachets (McNeil Products Ltd)	21194020
51611	prodcode	OxyNorm 10mg/1ml solution for injection ampoules (Mawdsley-Brooks & Company Ltd)	10749020
51614	prodcode	Ibuprofen 200mg caplets (Lloyds Pharmacy Ltd)	8135020
51644	prodcode	Codeine 30mg tablets (Bristol Laboratories Ltd)	4405020
51769	prodcode	Nurofen for Children Singles 100mg/5ml oral suspension 5ml sachets orange (Reckitt Benckiser Healthcare (UK) Ltd)	14178020
51789	prodcode	OxyNorm 10mg capsules (Waymade Healthcare Plc)	4552020
51808	prodcode	Diclofenac 12.5mg/5ml oral solution	29485020
51819	prodcode	Co-codamol 8mg/500mg capsules (Phoenix Healthcare Distribution Ltd)	4325020
51827	prodcode	Mefenamic acid 500mg tablets (Sigma Pharmaceuticals Plc)	8236020
51828	prodcode	Ibuprofen 100mg/5ml oral suspension sugar free (Kent Pharmaceuticals Ltd)	8175020
51829	prodcode	Naproxen 250mg tablets (Kent Pharmaceuticals Ltd)	8242020
51874	prodcode	Arcoxia 30mg tablets (Lexon (UK) Ltd)	39400020
51896	prodcode	OxyContin 80mg modified-release tablets (Mawdsley-Brooks & Company Ltd)	4576020
51924	prodcode	Lyrica 20mg/ml oral solution (Pfizer Ltd)	41881020
51937	prodcode	Codeine 15mg tablets (Bristol Laboratories Ltd)	4400020
51943	prodcode	Orbifen For Children 100mg/5ml oral suspension (Orbis Consumer Products Ltd)	8172020
52009	prodcode	Ibuprofen 200mg capsules (Galpharm International Ltd)	9769020
52085	prodcode	Co-codamol 30mg/500mg effervescent tablets (Zanza Laboratories Ltd)	4332020
52154	prodcode	Ibuprofen 200mg tablets (Galpharm International Ltd)	67026020
52216	prodcode	Longtec 5mg modified-release tablets (Qdem Pharmaceuticals Ltd)	42244020
52217	prodcode	Longtec 10mg modified-release tablets (Qdem Pharmaceuticals Ltd)	42184020
52220	prodcode	Longtec 40mg modified-release tablets (Qdem Pharmaceuticals Ltd)	42186020
52338	prodcode	Diclofenac potassium 50mg tablets (Focus Pharmaceuticals Ltd)	8378020
52389	prodcode	Voltarol 50mg suppositories (Sigma Pharmaceuticals Plc)	8049020
52400	prodcode	Pethidine 100mg/10ml solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)	9363020
52420	prodcode	Celebrex 100mg capsules (Mawdsley-Brooks & Company Ltd)	8519020
52455	prodcode	Medinol For Children 120mg/5ml oral suspension (SSL International Plc)	43836020
52495	prodcode	Tramadol 50mg capsules (Bristol Laboratories Ltd)	4490020
52547	prodcode	Lyrica 50mg capsules (Waymade Healthcare Plc)	10932020
52592	prodcode	OxyNorm 10mg capsules (DE Pharmaceuticals)	4555020
52605	prodcode	Tramadol 50mg capsules (Accord Healthcare Ltd)	39814020
52617	prodcode	Ibuprofen 100mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc)	8184020
52714	prodcode	Etodolac 600mg modified-release tablets (Alliance Healthcare (Distribution) Ltd)	8117020
52809	prodcode	OxyContin 10mg modified-release tablets (Lexon (UK) Ltd)	4562020
52888	prodcode	Codeine 15mg tablets (Kent Pharmaceuticals Ltd)	4396020
52889	prodcode	Codeine 25mg/5ml oral solution (A A H Pharmaceuticals Ltd)	4411020
52929	prodcode	Codeine 15mg tablets (Sigma Pharmaceuticals Plc)	4399020
52931	prodcode	Naproxen 500mg gastro-resistant tablets (Kent Pharmaceuticals Ltd)	8265020
52948	prodcode	Paracetamol 1g/5ml oral suspension	33454020
52966	prodcode	Generic Solpadeine Plus tablets	14679020
52977	prodcode	Tramadol 100mg modified-release capsules (A A H Pharmaceuticals Ltd)	4529020
53062	prodcode	Hydromorphone 10mg/1ml solution for injection ampoules	38912020
53079	prodcode	Co-dydramol 10mg/500mg tablets (Sigma Pharmaceuticals Plc)	4304020
53106	prodcode	Morphine sulfate 5mg/5ml solution for injection ampoules	31908020
53113	prodcode	OxyContin 10mg modified-release tablets (DE Pharmaceuticals)	4564020
53116	prodcode	Longtec 20mg modified-release tablets (Qdem Pharmaceuticals Ltd)	42185020
53164	prodcode	Diclofenac sodium 25mg gastro-resistant tablets (Kent Pharmaceuticals Ltd)	68114020
53181	prodcode	Diamorphine 10mg powder for solution for injection vials (Teva UK Ltd)	76866020
53208	prodcode	Co-proxamol 32.5mg/325mg tablets (Lexon (UK) Ltd)	4308020
53273	prodcode	Morphine hydrochloride 10mg/5ml oral solution (Special Order)	31027020
53287	prodcode	Co-codamol 30mg/500mg effervescent tablets (Alliance Healthcare (Distribution) Ltd)	4326020
53331	prodcode	Ibuprofen 100mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)	8171020
53345	prodcode	Voltarol Rapid 50mg tablets (Lexon (UK) Ltd)	8375020
53384	prodcode	Voltarol 50mg dispersible tablets (Mawdsley-Brooks & Company Ltd)	8092020
53397	prodcode	Brufen 100mg/5ml syrup (Mawdsley-Brooks & Company Ltd)	38583020
53417	prodcode	Diamorphine 10mg powder for solution for injection ampoules (Accord Healthcare Ltd)	4427020
53576	prodcode	Arcoxia 120mg tablets (DE Pharmaceuticals)	10607020
53600	prodcode	Codeine 60mg tablets (Alliance Healthcare (Distribution) Ltd)	4408020
53604	prodcode	Ibuprofen 200mg capsules (Numark Ltd)	9766020
53617	prodcode	Ibuprofen and codeine 200mg+12.8mg Tablet (Almus Pharmaceuticals Ltd)	78855020
53626	prodcode	Naproxen 500mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd)	8266020
53639	prodcode	Morphine 10mg modified-release tablets (Sigma Pharmaceuticals Plc)	4578020
53679	prodcode	Co-codamol 30mg/500mg effervescent tablets (A A H Pharmaceuticals Ltd)	4328020
53700	prodcode	Naproxen 250mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd)	8258020
53702	prodcode	Co-codamol 30mg/500mg tablets (Actavis UK Ltd)	72186020
53709	prodcode	Pethidine oral liquid	94114020
53803	prodcode	Ibuprofen 200mg capsules (Kent Pharmaceuticals Ltd)	9767020
53918	prodcode	Morphine sulfate 10mg/1ml solution for injection ampoules (Hameln Pharmaceuticals Ltd)	9741020
53929	prodcode	Pethidine 50mg/1ml solution for injection ampoules (A A H Pharmaceuticals Ltd)	9366020
53952	prodcode	Paracetamol 500mg capsules (Lloyds Pharmacy Ltd)	4243020
53961	prodcode	Perfalgan 500mg/50ml solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd)	89488020
53980	prodcode	Naproxen 250mg tablets (Phoenix Healthcare Distribution Ltd)	8247020
53984	prodcode	Paracetamol 500mg/5ml oral suspension sugar free	46685020
53999	prodcode	Codeine phosphate 60mg Tablet (Wockhardt UK Ltd)	77532020
54017	prodcode	Morphine sulphate Capsule	94727020
54021	prodcode	Voltarol Retard 100mg tablets (Sigma Pharmaceuticals Plc)	8069020
54023	prodcode	Tramadol 50mg modified-release capsules (A A H Pharmaceuticals Ltd)	4524020
54075	prodcode	Voltarol 50mg dispersible tablets (Stephar (U.K.) Ltd)	8091020
54085	prodcode	Pethidine capsule	94386020
54137	prodcode	Ibuprofen 400mg tablets (Aspar Pharmaceuticals Ltd)	68820020
54179	prodcode	Paracetamol 500mg tablets (The Boots Company Plc)	4201020
54304	prodcode	Naproxen 500mg tablets (Actavis UK Ltd)	57065020
54354	prodcode	Dihydrocodeine 30mg tablets (Kent Pharmaceuticals Ltd)	4439020
54406	prodcode	Morphine sulfate 30mg suppositories (Martindale Pharmaceuticals Ltd)	51526020
54476	prodcode	Naproxen 500mg gastro-resistant tablets (Genesis Pharmaceuticals Ltd)	40594020
54514	prodcode	Ibuprofen lysine 400mg oral powder sachets	46754020
54518	prodcode	Diclofenac sodium 50mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd)	8079020
54520	prodcode	Morphine sulphate Oral solution	94146020
54694	prodcode	Longtec 80mg modified-release tablets (Qdem Pharmaceuticals Ltd)	42187020
54713	prodcode	Dypracet 20mg/500mg tablets (Auden McKenzie (Pharma Division) Ltd)	41379020
54783	prodcode	Naproxen 250mg tablets (Teva UK Ltd)	53359020
54790	prodcode	Pethidine 50mg tablets (Teva UK Ltd)	46333020
54806	prodcode	Transtec 52.5micrograms/hour transdermal patches (DE Pharmaceuticals)	13270020
54853	prodcode	Paracetamol 120mg/5ml oral solution paediatric sugar free (A A H Pharmaceuticals Ltd)	4256020
54870	prodcode	Piroxicam 0.5% gel (Alliance Healthcare (Distribution) Ltd)	8549020
54906	prodcode	Diclofenac 50mg/5ml oral suspension	29442020
54979	prodcode	Fentanyl 50micrograms/hour transdermal patches (A A H Pharmaceuticals Ltd)	71753020
55008	prodcode	Gabapentin 6% gel	37553020
55009	prodcode	Brufen 600mg effervescent granules sachets (Necessity Supplies Ltd)	8167020
55044	prodcode	Co-codamol 30mg/500mg caplets (Waymade Healthcare Plc)	47328020
55052	prodcode	Morcap SR 50mg capsules (Hospira UK Ltd)	85226020
55099	prodcode	Acoflam 100mg Retard tablets (Mercury Pharma Group Ltd)	86649020
55129	prodcode	Paracetamol 500mg caplets (Waymade Healthcare Plc)	47319020
55153	prodcode	Nurofen Express Soluble 400mg oral powder sachets (Reckitt Benckiser Healthcare (UK) Ltd)	46755020
55206	prodcode	Morphine 20mg modified-release capsules	4587020
55221	prodcode	Diamorphine 500mg powder for solution for injection ampoules	4436020
55233	prodcode	Ibuprofen 400mg Tablet (Nucare Plc)	66410020
55245	prodcode	Co-proxamol 32.5mg/325mg tablets (Phoenix Healthcare Distribution Ltd)	4309020
55290	prodcode	Paracetamol 300mg with phenylephrine 5mg & caffeine 25mg capsule	73431020
55301	prodcode	Benorilate 2g/5ml Liquid (Approved Prescription Services Ltd)	54695020
55304	prodcode	Nubain 10mg/1ml solution for injection ampoules (Bristol-Myers Squibb Pharmaceuticals Ltd)	4468020
55309	prodcode	Codeine 15mg tablets (Phoenix Healthcare Distribution Ltd)	4401020
55313	prodcode	Ibuprofen 400mg tablets (Boston Healthcare Ltd)	77645020
55365	prodcode	Morphine sulfate 50mg/50ml solution for infusion vials (A A H Pharmaceuticals Ltd)	40105020
55418	prodcode	Paracetamol 500mg Tablet (Almus Pharmaceuticals Ltd)	78863020
55425	prodcode	Dihydrocodeine 10mg tablets	99511020
55434	prodcode	Ibuprofen 400mg tablets (Bristol Laboratories Ltd)	8154020
55454	prodcode	Naproxen 500mg tablets (Kent Pharmaceuticals Ltd)	8249020
55465	prodcode	Co-codamol 30mg/500mg capsules (Sigma Pharmaceuticals Plc)	4339020
55486	prodcode	Naproxen 500mg tablets (Teva UK Ltd)	53360020
55505	prodcode	Naproxen 250mg gastro-resistant tablets (Kent Pharmaceuticals Ltd)	8259020
55530	prodcode	Co-dydramol 10mg/500mg tablets (Phoenix Healthcare Distribution Ltd)	4305020
55582	prodcode	Celebrex 200mg capsules (Lexon (UK) Ltd)	8512020
55724	prodcode	Diamorphine 500mg powder for solution for injection vials	36810020
55752	prodcode	Fentanyl 100micrograms/hour transdermal patches (Phoenix Healthcare Distribution Ltd)	9345020
55817	prodcode	Lloydspharmacy Paracetamol 120mg/5ml oral suspension sugar free (Lloyds Pharmacy Ltd)	4264020
55828	prodcode	Benorilate 2g/5ml Liquid (Berk Pharmaceuticals Ltd)	48851020
55832	prodcode	Morphine sulphate 15mg/ml Injection (Celltech Pharma Europe Ltd)	50132020
